feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Prevotella	Tannerellaceae	Holdemanella	Limosilactobacillus	Howardella	CAG.352	Parvimonas	Allisonella	Megasphaera	Veillonellaceae	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Actinobacillus
4035.3.lib30	0	0.0182510712585304	0	0	0	0	0.00100513146061472	0	0	0	0.268475903295773	0.0277204676506375	0	0.00851716658731418	0	0	0	0	0	0.00560757551711369	0.0176691530444903	0	0	0.0083584616198487	0	0.00169285298629847	0.00121673808390203	0.000634819869861927	0	0	0.000158704967465482	0	0	0.000740623181505581	0	0	0	0	0	0	0	0	0.000317409934930963	0.00327990266095329	0.100618949373115	0	0	0.00740623181505581	0.000105803311643654	0.00285668941437867	0.000476114902396445	0.000264508279109136	0.00539596889382638	0.000740623181505581	0	0	0	0	0.0148124636301116	0.000264508279109136	0	0.0889805850923134	0.00169285298629847	0	0	0	0.000899328148971063	0	0.00772364174998677	0	0.000105803311643654	0	0	0.00259218113526953	0.0135428238903878	0.012855102364704	0	0	0.000793524837327408	0.00269798444691319	0.000529016558218272	0	0.0017457546421203	0	0	0	0	0	0	0.000158704967465482	0	0	0.326614823043961	0	0.00227477120033857	0	0.00264508279109136	0	0.000423213246574618	0	0	0	0	0	0.00179865629794213	0	0	0	0	0.00386182087499339	0	0	0.00989260963868169	0.00132254139554568	0	0	0	0	0	0.00851716658731418	0	0.0114796593133365	0	0	0.000264508279109136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.4.lib30	0	0.0163202256623795	0	0	0	0	0.00154471271701535	0	0	0	0.212364417878371	0.0279727324624736	0	0.0127606702709963	0	0	0	0	0	0.00470129957352497	0.0126599281372779	0	0	0.0133315423620672	0	0.000402968534873569	0.000436549246113033	0.00016790355619732	0	0	0	0	0	0.000973840625944458	0	0	0	0	0	0	0	0	0.00016790355619732	0.00171261627321267	0.0751200510426811	0	0	0.00507068739715907	6.71614224789281e-05	0.00366029752510158	0.000671614224789281	0	0.00641391584673763	0.000369387823634105	0	0	0	0	0.0192417475402129	0.000268645689915712	0	0.116189260888546	0.00204842338560731	0	0	0	0.000772356358507673	0.000134322844957856	0.00402968534873569	0	0	0	0	0.00285436045535444	0.0190738439840156	0.00624601229054031	0	0	0.000570872091070889	0.00241781120924141	0.000805937069747137	0	0.00164545485073374	0.000134322844957856	0	0	0.000100742133718392	0	0	0.000134322844957856	0	0.000134322844957856	0.377749420732731	0	0.00191410054064945	0	0.00171261627321267	0	0.000268645689915712	0	0	0	0	0	0.00241781120924141	0	0	0	0	0.00201484267436784	0.000235064978676248	0	0.0121897981799255	0.00302226401155176	0	0	0	0	0	0.00846233923234494	0	0.0158836764162665	0	0	0.000369387823634105	6.71614224789281e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.2.lib27	0	0	0	0	0.000325971803439003	0	0.000203732377149377	0	0	0	0.157770352864477	0	0	0	0.00236329557493277	0	0.00757884442995681	0	0	0.0231847445195991	0.00305598565724065	0	0	0.00175209844348464	0.000937168934887132	0	0	0	0	0	0	0	0.000162985901719501	0.00207807024692364	0	0	0	0	0	0	0	0	0	0.00476733762529541	0.0838154999592535	0	0	0.00171135196805476	0	0.0141390269741667	0	0.00566376008475267	0.220275446173906	0	0	0	0	0	0	0.000325971803439003	0	0.000285225328009127	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198435335343493	0	0.00440061934642653	0.00061119713144813	0	0.00639719664249042	0	0	0	0	0.000448211229728628	0	0	0.00293374623095102	0.000285225328009127	0	0	0.00391166164126803	0	0	0	0.0028115068046614	0.0034634504115394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14929508597506e-05	0	0	0	0	0	0	0.000529704180588379	0.0384646728058023	0	0	0	0	0	0.385420911091191	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.4.lib30	0	0	0	0	0.000720288115246098	0	0.00111044417767107	0	0	9.00360144057623e-05	0.29203181272509	0	0	0	0.00472689075630252	0	0.0077280912364946	0	0	0.0319927971188475	0.00343637454981993	0	0	0.00168067226890756	0.00244597839135654	0	0	0	0	0	0	0	0.000450180072028812	0.00661764705882353	4.50180072028811e-05	0	0	0	0	0	0	0	0	0.00234093637454982	0.0290366146458583	0	0.000960384153661465	0.00277611044417767	0	0.00423169267707083	0	0.00586734693877551	0.163025210084034	0	0	4.50180072028811e-05	0	0	0.00279111644657863	0.00139555822328932	0	0.00759303721488595	0	0.000225090036014406	0	0	0	0	0	0	0	0	0	0	0	0.0210384153661465	0	0.00331632653061224	0.00078031212484994	0	0.0037515006002401	0	0	0	0	0.000840336134453782	0	0	0.00346638655462185	0.000300120048019208	0	0	0.00228091236494598	0	0	0	0.00264105642256903	0.00135054021608643	0	0	0	0	0	0	0	0	0	0.000465186074429772	0	0	0	0	0.00888355342136855	0.000180072028811525	0	0	0	0	0	0.00120048019207683	0.0323679471788716	7.50300120048019e-05	0	0	0	0.000225090036014406	0.343157262905162	0	0.000210084033613445	0	0	0	0	0	0	0	0.000105042016806723	0	0	0
4037.2.lib27	0.000447804894851966	0.000551144485971651	0.000447804894851966	0	0.00186011264015432	0	0	0.000241125712612597	0	0	0.153889874442397	0.00217013141351337	0	0.000310018773359053	0.000396135099292124	0.000533921220785036	0	0.000327242038545667	0	0.00203234529202046	0.00186011264015432	0	0	0.00322075058989683	0	0.000137786121492913	0.00415080690997399	0	0	0	0.0270405263429841	0	0	0.0294517834691101	0.000688930607464563	0.000275572242985825	0.000137786121492913	0	0.000206679182239369	0	0	8.61163259330704e-05	0.00341020650694959	0.00382356487142833	0.103890735605656	0	0.0117462668572708	0.0120735088958165	0.000189455917052755	0.00198067549646062	0.00263515957355195	5.16697955598422e-05	0.00282461549060471	0.00213568488314015	0.000292795508172439	0.00206679182239369	0.00093005632007716	0	0.00490863057818501	0.000637260811904721	0.0011022889719433	0.00101617264601023	0	0	0	0	0.00179121957940786	0	0.00037891183410551	0	0	0	0.00277294569504487	0.000499474690411808	0.0124007509343621	0.0417664180775391	0	0.00136063794974251	0.00156731713198188	0.000206679182239369	0.000189455917052755	0	0	0.000189455917052755	0.00184288937496771	0.000516697955598422	0.000499474690411808	0	0	0	0	0	0.145295465114276	0	0.000155009386679527	0.000258348977799211	0.00046502816003858	0.0170854790651212	0.000155009386679527	0	0	0	0	0	0	0	0	6.88930607464563e-05	0.000103339591119684	0.019324503539381	0	0.00475362119150549	0	0.00430581629665352	3.44465303732282e-05	0	0	0	0	0.00115395876750314	0.00401302078848108	0.317028642290005	0	0	0.0226485937203975	6.88930607464563e-05	0.00229069426981967	0.000189455917052755	0.000344465303732282	0.0074576738258039	0	0	0	0.000137786121492913	0.000292795508172439	0	0	0	0	0.000206679182239369
4037.3.lib30	0.000473619399450601	0.000473619399450601	0	0	0.00341005967604433	0	0	0	0	0.000284171639670361	0.274225632281898	0.00861987307000095	0	0	0.00151558207824192	0.00492564175428626	0	0	0	0.0146822013829686	0.00473619399450602	0.000284171639670361	0.000473619399450601	0.00483091787439614	0	0.000189447759780241	0.00492564175428626	0	0.000568343279340722	0	0.00113668655868144	0	0	0.00757791039120962	0	0.000189447759780241	0.000757791039120962	0	0	0	0	0.000757791039120962	0.00757791039120962	0.00246282087714313	0.13365539452496	0	0.025954343089893	0.0248176565312115	0	0.00407312683527517	0.00729373875153926	0	0.00198920147769253	0.00123141043857156	0.000189447759780241	0.00776735815098986	0.0014208581983518	0	0.0107985223074737	0.00132613431846168	0.00161030595813205	0.000757791039120962	0	0	0	0	0.00227337311736289	0	0.00322061191626409	0	0.000473619399450601	0.000473619399450601	0.00416785071516529	0.000473619399450601	0.0134507909443971	0.0634649995263806	0	0.00615705219285782	0.00710429099175902	0.000189447759780241	0	0	0	0.000378895519560481	0.00530453727384674	0.00312588803637397	0.000378895519560481	0	0	0	0	0	0.18101733447002	0	0.00132613431846168	0	0.00596760443307758	0.0377001041962679	0	0	0	0	0	0	0	0	0.00104196267879132	0	0.000757791039120962	0.00246282087714313	0	0.0206498058160462	0	0.00719901487164914	0.000473619399450601	0	0	0	0	0.00265226863692337	0.0100407312683528	0.0223548356540684	0	0	0.00502036563417638	0	0.00341005967604433	0	0.00179975371791229	0.0172397461400019	0	0	0	0	0.000284171639670361	0	0	0	0	0
4038.2.lib29	0	0.00283611102259329	0	0	0	0.000318664159841943	0.00124279022338358	0	0	0	0.283483636595392	0.004429431821803	0	0.00101972531149422	0.00197571779102004	0	0	0	0	0.018705586182722	0.0050030273095185	0	0.00994232178706861	0.00748860775628565	0.000382396991810331	0.000924126063541633	0.00258117969471973	0.000127465663936777	0	0	0	0	0.000286797743857748	0.000987858895510022	0	0.000127465663936777	0.00251744686275135	0.000286797743857748	0	6.37328319683885e-05	0	0	0.00493929447755011	0.000764793983620662	0.0651668206876773	0.00643701602880724	0.0339058666071827	0.0260667282750709	0.0022306491188936	0.00321850801440362	0	0.000382396991810331	0.0174627959593385	0.00146585513527294	0.00175265287913068	0.000318664159841943	0	0	0.00181638571109907	0	0.000159332079920971	0.0152958796724132	0.0011153245594468	0	0	0.000127465663936777	0.0011153245594468	0	0.00815780249195373	0.00022306491188936	0	0.000159332079920971	0	0.00238998119881457	0.0642108282081514	0.0145629521047768	0.00022306491188936	0.00280424460660909	0.00159332079920971	0.000605461903699691	6.37328319683885e-05	0.000318664159841943	0.000573595487715497	0.000254931327873554	0.00401516841400848	0	0.00124279022338358	0	0.000573595487715497	0.000286797743857748	0	0	0.102928523628947	0	0.00245371403078296	0	0.00149772155125713	0.118606800293171	0.000605461903699691	0	9.55992479525828e-05	0.000286797743857748	0	0	0	0	0	0	0	0.000414263407794525	0	0	0.00752047417226985	0	0.000541729071731302	0.000191198495905166	0	0	0	0.00280424460660909	0.0221152926930308	0.0690863898537332	0	0	0	0	0.0401198177241006	0	0	0	0	0	0	0	0	0	0	0	0	0
4038.3.lib29	0	0.000997897287857728	0	0	0	0	0.000498948643928864	0	0	0	0.300224526889768	0.0081970134359742	0	0.00270857835275669	0.00370647564061442	0	0	0	7.12783777041234e-05	0.0378131793720375	0.00684272425959585	0	0.0126519120424819	0.0124380769093695	0.000534587832780926	0.000320752699668556	0.000926618910153605	0.000106917566556185	0	0	0.000106917566556185	0	0	0.000498948643928864	0	7.12783777041234e-05	0.0050251256281407	0.000427670266224741	7.12783777041234e-05	0	0	0	0.00776934316974946	0.000392031077372679	0.0380270145051499	0.00349264050750205	0.0251256281407035	0.020813286289604	0.0036351972629103	0.00220962970882783	0	0.000285113510816494	0.0155030471506469	0.00245910403079226	0.00117609323211804	0.000178195944260309	0	0	0.00220962970882783	0	0.000142556755408247	0.0100146120674293	0.000855340532449481	0	0	7.12783777041234e-05	0.00114045404326598	0	0.00274421754160875	0.000392031077372679	0	0	0	0.00103353647670979	0.0337503118429025	0.015004098506718	0	0.00270857835275669	0.00192451619801133	0.000641505399337111	0.00081970134359742	0.000392031077372679	0.00106917566556185	0.000249474321964432	0.00923054991268399	0	0.00153248512063865	0	0.0012117324209701	0.000677144588189173	0	0	0.0884208275419651	0	0.00263729997505257	0.000106917566556185	0.00253038240849638	0.0741295128122884	0.000641505399337111	0	0	0.000677144588189173	7.12783777041234e-05	0	0	0	0	0	0	0.000748422965893296	0	0	0.00812573505827007	7.12783777041234e-05	0.000249474321964432	0.000106917566556185	0	0	0	0.00256602159734844	0.0179977903702912	0.0751630492889982	0	0	0	7.12783777041234e-05	0.122456252895684	0	0	0	0	0	0	0.000106917566556185	0	0	0	0	0	0
4038.4.lib29	6.02899948753504e-05	0.00186898984113586	0	0	0	0	0.000723479938504205	0	0	0	0.274500346667471	0.00560696952340759	0	0.00117565490006933	0.00295420974889217	0	0	0	0	0.0284568775811654	0.00581798450547132	0	0.00488348958490339	0.0106110390980617	0.000994784915443282	0.000602899948753504	0.00192927983601121	0.000120579989750701	0	6.02899948753504e-05	0	0	0	0.00208000482319959	0.000271304976939077	6.02899948753504e-05	0.00373797968227173	0.000180869984626051	0	0.000301449974376752	0	6.02899948753504e-05	0.00627015946703645	0.000422029964127453	0.065896964398758	0.00434087963102523	0.0340337021071353	0.0204684532601815	0.00331594971814427	0.00171826485394749	0	0.00111536490519398	0.0144997437675218	0.0028034847617038	0.00111536490519398	0.000241159979501402	0	0	0.00183884484369819	9.04349923130256e-05	6.02899948753504e-05	0.0143791637777711	0.00126608989238236	0	0	0	0.000723479938504205	0	0.00648117444910017	0	0	0.000211014982063727	0	0.000844059928254906	0.0435595212974407	0.016519458595846	0.000391884966689778	0.00223072981038797	0.00141681487957074	0.00117565490006933	0.000813914930817231	0.00120579989750701	0.000723479938504205	0.000120579989750701	0.00578783950803364	0	0.00171826485394749	0	0.00117565490006933	0.000572754951315829	0	0	0.114671570252917	0	0.00256232478220239	0.000180869984626051	0.00192927983601121	0.0832001929279836	0.000482319959002803	0	0.000301449974376752	0.00144695987700841	0	0	0	0	0	0	0	0.00075362493594188	0	0	0.00913393422361559	0	0.00111536490519398	0	0	0	0	0.0029240647514545	0.0162481536189069	0.0802158381816538	0	0	0.000602899948753504	0	0.0774424984173876	0	0	0	0	0	0	0.000180869984626051	0	0	0	0	0	0
4039.2.rerun.lib32	0	0	0	0	0.00591865004407505	0	0.000314821810855056	0	0	0	0.152971917894472	0	0	0.000377786173026067	0	0	0	0	0.00078705452713764	0.00154262687318977	0.0409268354111573	0	0	0	0.000944465432565168	0.00626495403601562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44465432565168e-05	0	0.00103891197582168	0.0733534819292281	0.0106094950258154	0.0150799647399572	0.0291210175040927	0	0	0.00182596650295933	0.000346303991940562	0.0269487470091928	0.000157410905427528	0	0.00875204634177056	0.00207782395164337	0	0.0050686311547664	0	0	0.00661125802795618	0	0	0	0	0	0	0.000125928724342022	0	0	0	0	0.278680266968896	0.00572975695756202	0.0119632288124921	0	0.000850018889308651	0	0	0.000440750535197078	0	0	0	0.000661125802795618	0.000598161440624607	0	0	0	0	0	0	0.0330248079586954	0	0.00402971917894472	0	0	0.0241153507114973	0	0	0	0	0	0	0	0	0	0	0	0.00887797506611258	0	0	0	0	0	0	0	0	0	0	0.00078705452713764	0.237816395919909	0	0	0.00116484070016371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4039.3.lib29	0	0	0	0	0.00201106083459025	0	0.000469247528071057	0	0	0	0.141980894922071	0	0	0.000670353611530082	0	0	0	0	0	6.70353611530082e-05	0.0339198927434222	6.70353611530082e-05	0	0	0	0.00546338193397017	0	0	0	0	0	0	0	0.000301659125188537	0	0	0	0	0	0	0	0	0	0.00147477794536618	0.0333500921736216	0.00677057147645383	0.0109937992290933	0.0190045248868778	0	0	0.00197754315401374	0.000536282889224066	0.0169264286911346	0.000837942014412603	0	0.00211161387631976	0.00191050779286073	0	0.0057315233785822	0	0.000100553041729512	0.00204457851516675	0	6.70353611530082e-05	0	0	0	0	0.000268141444612033	0	0	0	0	0.06529244176303	0.00177643707055472	0.00539634657281716	0.000167588402882521	0.000972012736718619	0	0.000268141444612033	0	0	0	0	0.000368694486341545	0.000670353611530082	0	0	0.000134070722306016	0	0	0	0.0445785151667505	0	0.00258086140439082	0	0	0.0141779788838612	0	0	0	0	0	0	0	0	0	0	0	0.0103234456175633	0	0	0	0.000100553041729512	0.000100553041729512	0	0	0	0	0	0.00211161387631976	0.561588738059326	0	0	0.000335176805765041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4039.4.lib29	0	0	0	4.44909127310747e-05	0.000578381865503971	0	0	0	0	0	0.172780459591129	0	0	0.000444909127310747	0.000200209107289836	0	0	0	0	0.000155718194558761	0.0332569572664783	0	0	0	0	0.00311436389117523	0	0	6.6736369096612e-05	0	0	0	0	0.000311436389117523	0	0	0	0	0	0	0	0	0	0.000645118234600583	0.0176406468978711	0.00344804573665829	0.00774141881520699	0.00969901897537428	0	0	0.00133472738193224	0.000155718194558761	0.0123684737392388	0.000734100060062732	0	0.001490445576491	0.000467154583676284	0	0.00271394567659556	0	0	0.00182412742197406	0	0	0	0	0	0	0.000177963650924299	0	0	0	0	0.0316552844081596	0.000934309167352568	0.00409316397125887	0	0.000578381865503971	0	6.6736369096612e-05	0	0	0	0	0	0.000711854603697195	0	0	0.000133472738193224	0	0	0	0.0367272484595021	0	0.00129023646920117	0	0	0.00763019153337931	0	0	0	0	0	0	0	0	0	0	0	0.00453807309856962	0	0.000155718194558761	0	0	4.44909127310747e-05	0	0	0	0	0	0.00117900918737348	0.638578070429115	0	0	0.000289190932751985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4041.2.lib29	0	0.0595037340399904	0	0	0.0310768489520597	0	0.000481811611659841	0	0	0	0.170440857624669	0	0	0	0.00445675740785353	0	0	0	0	0.0607684895205974	0.00626355095157793	0	0	0	0	0	0.000301132257287401	0	0	0.000240905805829921	0	0	0.0157793302818598	0.00542038063117321	0	0.00012045290291496	0.00807034449530234	0	0.00126475548060708	0.00168634064080944	0.00313177547578897	0	0.0331245483016141	0	0.103589496506866	0	0.0246326186461094	0.0133100457721031	0.00102384967477716	0	0.000903396771862202	0.00012045290291496	0.00367381353890629	0.00307154902433149	0	0	0.00409539869910865	0	0.001505661286437	0	0.000602264514574801	0.00620332450012045	0.000301132257287401	0.00686581546615273	0	0	0.00198747289809684	0	0	0	0.00228860515538424	0.00572151288846061	0.00632377740303541	0	0.000542038063117321	0.0759455552878824	0.000602264514574801	0.00367381353890629	0.00108407612623464	0.000782943868947242	0	0.000782943868947242	0.000542038063117321	0.000662490966032281	0.00174656709226692	0.00192724644663936	0.00505902192242833	0	0.00313177547578897	0.00012045290291496	0	0.000361358708744881	0.184112262105517	0	0.00391471934473621	0.00102384967477716	0.00295109612141653	0.0573958082389786	0	0.001505661286437	0.000240905805829921	0.000481811611659841	0	0	0.00620332450012045	0	0	0.000301132257287401	0.00012045290291496	0	0	0.0168634064080944	0	0	0	0	0.001505661286437	0	0	0	0.00668513611178029	0	0.00807034449530234	0	0.00162611418935196	0	0.00367381353890629	0	0	0	0	0	0.0180077089857866	0	0	0	0	0	0	0
4041.3.lib29	0	0.0539668242888238	0	0	0.0481873451925242	0	0.00045034902049088	0	0	0	0.145537791788636	0	0	0	0.00480372288523606	0	0	0	0	0.0580199654732418	0.00480372288523606	0.000150116340163627	0	0	0	0	0.000825639870899948	0	0.000975756211063574	0.000375290850409067	0	0	0.0250694288073257	0.00510395556556331	0	0.000150116340163627	0.00825639870899948	0	0.000525407190572694	0.00172633791188171	0.00330255948359979	0.000375290850409067	0.0606470014261052	0	0.0922464910305487	0	0.0297230353523981	0.0195901823913533	0.0016512797417999	0	0.00142610523155445	0	0.00517901373564513	0.00375290850409067	0	0	0.00480372288523606	0	0.00255197778278166	0	0.000600465360654507	0.00675523530736321	0.000375290850409067	0.0095323876003903	0	0	0.00195151242212715	0	0	0	0.00262703595286347	0.0072806424979359	0.00833145687908129	0	0.000300232680327254	0.0862418374240036	0.00045034902049088	0.00510395556556331	0.000750581700818134	0.000300232680327254	0	0.000375290850409067	0.000300232680327254	0.000150116340163627	0.00187645425204534	0.00300232680327254	0.00435337386474518	0	0.00142610523155445	0	0	0.000525407190572694	0.158973204233281	0	0.00307738497335435	0.000975756211063574	0.00315244314343616	0.0413570517150792	0	0.00150116340163627	0.000300232680327254	0.000825639870899948	0	0	0.00300232680327254	0	0.00105081438114539	0.000600465360654507	0	0	0	0.0126097725737447	0	0	0	0.00022517451024544	0.000675523530736321	0	0	0	0.00577947909629963	0	0.00495383922539968	0	0.00150116340163627	0	0.00345267582376342	0	0	0	0	0	0.0291976281618254	0	0	0	0	0	0	0
4041.4.lib29	0	0.0448223239590146	0	0	0.0240244168301722	0	0.000218007412252017	0	0	0	0.203880531938086	0	0	0	0.00540658382385001	0	0	0	0	0.0699803793328973	0.00845868759537824	0	0	0	0	8.72029649008066e-05	0.000697623719206453	0	0	0.000305210377152823	0	0	0.0144320906910835	0.00479616306954436	0	0.00013080444735121	0.00610420754305646	0	0.000872029649008066	0.00100283409635928	0.00348811859603226	0	0.0511009374318727	0	0.104207543056464	0	0.0255068672334859	0.0169609766732069	0.00187486374536734	0	0.000872029649008066	0.000218007412252017	0.00610420754305646	0.00483976455199477	0	0	0.0053193808589492	0	0.00191846522781775	0	0.000828428166557663	0.00636581643775888	0.000174405929801613	0.00858949204272945	0	0	0.00239808153477218	0	0	0	0.00231087856987138	0.00693263570961413	0.00632221495530848	0	0.00026160889470242	0.065838238500109	0.00039241334205363	0.00475256158709396	0	0.00113363854371049	0.000218007412252017	0.00122084150861129	0.00013080444735121	0.000348811859603227	0.00170045781556573	0.00361892304338348	0.00431654676258993	0	0.00209287115761936	0	0	0	0.155352081970787	0	0.00427294528013952	0.000566819271855243	0.00322650970132985	0.0401569653368214	0	0.00178766078046654	8.72029649008066e-05	0.000566819271855243	0.000348811859603227	0	0.0040113363854371	0	0.00117724002616089	0.00026160889470242	0	0	0	0.0225419664268585	0	0	0	8.72029649008066e-05	0.000741225201656856	0	0	0	0.00967952910398953	0	0.00457815565729235	0	0.00078482668410726	8.72029649008066e-05	0.00322650970132985	0	0	0	0	0	0.0188794419010246	0	0	0	0	0	0	0
4042.2.lib27	0	0.00992250235296474	0	0	0.00353445341129824	0.000340428940464986	0.000350441556361015	0	0	0	0.261048921641268	0	0.0131665899032781	0.000670845265033943	0.00305384784828884	0	0	0	0	0.0409215611670705	0.0133968800688868	0	0	0.00280353245088812	0	0.000280353245088812	0.000360454172257044	0	0	0	0	0	0	0.00247311612631916	0	0	9.0113543064261e-05	0.000110138774856319	0	0	0	0.000210264933816609	0.0191140837455194	0.00459579069627731	0.0522658549772714	0	0.0143981416584897	0.0339928309670184	0.000320403708672928	0.0077697899353185	0.000951198510122755	4.0050463584116e-05	0.00764963854456615	0.00288363337805635	0.000750946192202175	0.000430542483529247	0.000941185894226726	0	0.00216272503354226	0.00812023149167952	0.000570719106073653	0.012075214770611	0	0	0.000450567715321305	0	0	4.0050463584116e-05	0.000340428940464986	0	0	0	0.0617478022308108	0	0.0263632176542443	0.0911047920379678	0.00050063079480145	0.00192242225203757	0.00103129943729099	0.00233293950377476	0.00020025231792058	0	0.00110138774856319	0.00251316658990328	0.00655826341189899	0.000290365860984841	0	0	0.0016220437751567	7.0088311272203e-05	9.0113543064261e-05	0	0.196517612191361	0	0.00141177884134009	0.00108136251677113	0.00412519774916395	0.0179025572220998	0.000160201854336464	0	0.000140176622544406	0.000650820033241885	0	0	0.00301379738470473	0	0	0.000340428940464986	0.000210264933816609	0.000380479404049102	0.000270340629192783	0.00429541221939644	0.0100827042073012	0.000620782185553798	0	0	0.0129563249694615	0	0	0.000560706490177624	0.0173118128842341	0	0	0	0	0.00020025231792058	0.00205258625868594	0	0	0.00566714059715241	0	0	0	0	0	0	0	0	0	0
