feature	Actinomyces	Bifidobacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Gordonibacter	f__Barnesiellaceae.g__uncultured	Tannerellaceae	Parasediminibacterium	Campylobacter	Gastranaerophilales	Dielma	Holdemania	Lacticaseibacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	RF39	f__Christensenellaceae.g__unassigned	Anaerostignum	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	X.Eubacterium._ruminantium_group	UCG.008	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerotruncus	Candidatus_Soleaferrea	Paludicola	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Allisonella	Anaeroglobus	Methylobacterium.Methylorubrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Janthinobacterium	Massilia	Aggregatibacter	Dyella	Pyramidobacter
4064.2.lib27	0	0	0	0	15	3	0	0	0	7	1088	0	0	68	38	0	0	0	0	0	364	92	0	0	0	7	0	19	0	0	0	0	42	0	0	832	112	12	59	55	16	858	99	205	106	0	368	20	0	0	42	43	62	27	120	104	141	78	54	0	0	16	175	0	59	7	25	49	0	18	1833	14	30	31	0	0	56	16	0	880	118	278	51	44	87	3	1992	18	98	0	769	350	0	98	47	189	173	49	79	48	0	28	0	0	305	0	9	0	0	17	99	0	0	0	0	15	15	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	27	20	0	83	0	0	0	0	0	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0
4064.4.lib30	0	0	0	0	51	13	0	0	0	94	2575	0	0	145	146	0	0	0	0	0	1066	249	0	0	0	41	0	108	0	0	0	0	96	0	0	1291	306	12	71	132	21	1256	202	714	303	0	1004	39	0	0	77	125	67	40	196	153	242	126	136	0	0	30	445	0	185	67	111	62	0	44	3994	35	87	67	2	6	107	18	0	1641	167	484	120	85	192	6	2895	40	167	0	1296	633	8	158	91	320	400	75	107	59	0	68	0	0	677	0	33	0	0	106	328	0	0	0	0	34	0	2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	52	55	0	196	0	0	0	0	0	55	8	0	22	0	0	0	0	0	0	0	0	5	0	0
4065.2.lib27	0	96	0	0	159	0	0	0	4	3	1897	19	0	0	11	0	3	0	0	465	74	21	3	35	0	13	0	0	0	0	0	0	29	0	0	63	0	0	0	66	23	881	163	104	362	0	87	18	23	0	66	9	88	32	128	84	13	9	2157	0	0	0	6	0	42	0	0	32	60	712	414	2	14	96	18	0	19	0	0	309	56	15	0	7	0	0	3740	0	3	0	14	956	0	0	40	0	0	14	7	4	0	5	0	0	171	0	10	0	0	0	0	286	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
4065.3.rerun.lib32	0	222	0	0	433	0	0	8	9	0	2590	31	10	0	75	0	27	0	0	1095	111	47	0	59	0	50	0	0	0	0	0	0	59	14	0	81	3	0	0	134	45	1286	209	360	578	0	158	15	63	0	116	30	94	74	53	100	28	21	782	0	0	0	6	0	92	0	0	28	99	997	471	19	6	56	6	0	34	0	0	313	85	34	0	11	0	0	3743	0	5	0	76	1061	0	0	16	0	3	28	2	14	0	23	0	0	175	0	3	0	0	0	0	493	8	0	0	7	0	0	0	0	0	0	2	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	6	0	4	0	0	0	0
4065.4.lib30	0	103	0	0	171	0	0	9	5	12	6357	48	0	0	94	0	23	0	0	1668	204	130	0	76	0	35	0	0	0	0	0	4	84	5	9	81	0	0	0	142	66	831	251	252	558	0	127	32	56	0	160	41	77	57	72	99	53	8	1498	0	0	0	11	0	76	2	0	25	88	1310	734	4	32	128	16	0	42	0	0	542	138	39	12	5	0	0	4656	0	0	0	22	927	0	0	33	0	2	24	12	12	0	6	0	0	212	0	11	0	0	0	0	556	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
4068.2.lib27	0	40	0	0	31	0	0	8	0	2	1841	52	5	2	0	0	0	0	0	0	16	140	11	0	0	58	0	0	0	0	0	0	2397	10	4	6	0	0	0	85	24	1074	22	93	184	3	163	10	0	0	155	29	6	30	24	293	144	0	2980	4	0	0	0	0	3	7	0	42	0	651	753	5	0	0	0	0	0	0	0	15	32	0	0	0	0	0	2190	7	11	0	27	122	0	67	9	0	0	4	0	0	307	14	0	0	0	0	879	0	11	0	0	312	0	10	14	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
4068.4.lib30	10	26	4	0	20	0	0	3	0	0	3262	25	14	0	0	0	0	0	0	0	26	289	6	0	0	125	0	0	0	6	0	0	3904	17	7	6	0	0	0	46	16	637	15	94	105	4	72	16	0	0	141	39	0	28	16	162	84	0	1868	6	0	0	0	0	4	13	0	23	0	572	593	6	0	2	0	8	0	0	0	6	11	0	0	0	0	0	995	3	10	3	20	78	2	18	5	0	0	0	0	0	261	12	0	0	0	0	538	9	11	0	0	368	0	11	7	445	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	0
4070.2.lib29	0	75	0	0	2	0	0	0	0	0	4835	0	0	0	0	0	0	0	0	0	0	36	0	0	0	43	0	0	12	0	0	0	6	0	0	0	0	0	625	0	57	410	0	0	0	0	82	0	0	0	3	117	0	22	0	240	0	0	24	0	0	62	0	0	19	0	0	0	1435	1858	205	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	25	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	29	0	0	0	0	217	2171	0	0	43	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
4070.3.lib30	0	120	0	0	0	0	0	0	0	0	9667	0	0	0	0	0	0	0	0	0	0	50	0	0	0	60	0	0	26	0	0	0	14	0	0	0	0	0	700	0	103	908	0	0	0	0	131	0	0	0	23	295	0	57	0	190	0	0	18	0	0	38	0	0	16	0	0	0	3174	3157	409	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	3322	0	56	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	12	0	0	0	0	218	2283	0	0	53	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
4070.4.rerun.lib32	0	1495	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	11	0	0	0	18	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	4782	0	284	3933	0	0	0	0	737	0	0	0	69	480	0	57	0	1198	0	0	23	0	0	269	0	0	121	0	0	0	3933	5853	434	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	22891	0	80	0	0	0	0	0	0	0	0	0	0	0	814	9	0	0	0	0	579	0	0	0	0	338	3706	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4072.2.lib27	3	102	5	0	518	9	15	0	0	12	5744	21	0	0	18	0	8	0	0	0	42	100	144	0	9	28	0	0	0	0	0	0	157	11	18	7	9	0	0	63	15	754	0	312	484	10	42	105	0	7	190	64	6	7	114	258	79	0	1830	0	0	0	18	0	55	3	3	3	1246	880	824	9	32	42	11	7	0	3	0	119	46	10	0	8	5	0	3499	0	58	0	26	1068	0	0	11	0	0	0	42	5	8	0	0	0	75	0	63	0	11	23	0	549	6135	0	0	52	7	25	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
4072.3.lib30	0	408	7	0	1932	8	69	0	0	24	17332	78	0	0	69	0	37	0	0	0	95	507	378	0	14	74	0	0	0	0	0	0	28	0	35	30	5	0	0	324	75	2464	0	1284	2464	18	246	159	0	18	382	235	33	38	146	538	137	0	3104	0	0	0	56	0	316	12	0	11	5229	2867	2740	0	58	87	7	5	26	0	0	340	97	0	0	9	16	0	5689	0	62	0	31	1873	20	0	13	0	0	0	128	41	27	0	0	0	135	0	160	0	50	101	5	1526	3086	0	0	67	25	46	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0
4072.4.lib30	6	76	0	0	299	2	3	0	0	0	3007	24	0	0	36	0	0	0	0	0	19	93	44	0	0	36	0	0	0	0	0	0	13	0	2	2	19	0	0	25	16	440	0	250	381	5	28	52	0	2	64	36	5	0	27	108	30	0	1058	0	0	0	3	0	49	7	0	5	1051	643	481	0	13	8	11	0	0	0	0	56	20	0	0	3	4	0	1300	0	18	0	12	474	6	0	2	0	0	0	19	2	2	0	0	0	28	0	44	0	9	30	2	285	1027	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0
4075.2.lib27	25	35	3	310	0	21	11	0	0	0	5255	295	39	65	96	0	0	0	8	0	652	1043	166	0	27	216	0	0	0	0	0	0	650	0	0	278	88	0	0	0	548	7506	0	1283	675	70	838	150	0	0	144	0	141	228	639	384	11	102	568	0	0	0	11	0	492	0	0	112	0	2137	5170	2	96	72	5	81	29	31	107	168	60	57	47	0	0	0	8820	31	243	7	6	3351	0	20	43	0	0	0	15	11	0	0	0	0	121	11	371	0	0	146	0	316	0	0	0	16	7	705	29	0	0	0	0	5	180	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	2	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0
4075.3.rerun.lib32	0	6	0	141	0	16	0	0	0	0	934	152	17	53	27	0	0	0	5	0	314	281	130	0	2	100	0	0	0	0	0	0	91	0	0	180	50	32	0	0	149	4178	0	443	222	25	249	47	0	2	81	0	56	57	311	223	5	21	145	0	0	0	2	0	181	0	0	15	0	814	1086	5	33	105	0	76	53	47	159	233	68	69	55	3	0	0	5954	18	92	7	3	1542	2	8	42	0	3	0	15	3	0	0	0	0	136	0	35	0	0	49	5	235	0	0	0	4	0	284	8	0	0	0	0	0	51	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4075.4.lib30	3	18	0	181	0	26	9	0	0	0	5142	310	55	96	204	0	0	0	0	0	928	1572	204	0	13	161	0	0	0	0	0	0	147	0	0	227	71	27	0	0	342	3240	0	1010	475	53	379	107	0	6	188	0	144	101	355	314	15	39	232	0	0	0	0	2	467	0	6	26	0	1561	2498	5	56	67	0	51	32	31	113	196	86	82	49	0	0	0	5227	20	141	13	12	1859	0	18	56	17	4	0	15	12	0	0	0	0	163	0	128	0	3	163	0	431	4	0	0	5	8	820	23	0	0	0	0	0	201	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	11	0	4	5	0	15	0	0	0	0	0	0	0	0	0	0	0
4076.2.lib27	4	1810	18	0	165	0	0	15	0	0	2793	139	14	0	82	0	0	0	0	0	594	273	56	426	0	6	2	0	0	0	0	0	160	6	2	506	0	314	986	142	73	3061	101	0	427	136	0	5	0	11	79	203	0	0	172	135	21	0	227	237	0	0	115	2	195	19	170	0	0	25	3134	97	3	44	92	90	56	14	18	505	131	1041	60	0	2	0	6230	0	213	32	1032	1387	51	0	80	61	83	0	10	0	14	31	0	17	188	0	108	0	16	295	30	314	336	7342	0	118	8	119	0	0	0	45	4	5	0	0	7	0	0	19	0	0	0	206	0	31	0	0	0	0	0	0	96	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	47
4076.3.lib30	0	1221	0	0	159	0	6	3	0	0	2477	75	6	0	71	0	0	0	0	0	445	318	31	242	0	4	0	0	0	0	0	0	10	0	0	219	0	166	602	50	38	888	16	0	117	71	0	0	0	2	23	72	0	0	61	64	12	2	133	101	0	0	38	0	69	8	55	0	0	7	1173	68	0	15	7	67	45	10	10	310	83	421	14	0	0	0	3004	0	137	5	751	554	13	0	23	30	31	0	9	0	5	5	0	19	99	0	10	0	0	196	16	108	13	1103	0	28	4	15	8	0	0	47	0	0	0	0	0	0	0	9	0	0	0	73	0	18	0	0	0	0	0	0	10	0	0	4	0	2	4	0	0	0	0	0	0	0	0	0	0
4076.4.rerun.lib32	0	6055	0	0	19	0	0	0	0	0	161	112	0	0	0	0	0	0	0	0	313	5	35	416	0	0	0	0	0	0	0	0	32	0	0	598	0	617	775	128	30	1932	38	0	183	126	0	0	0	0	41	33	0	0	182	49	22	0	94	135	0	0	17	0	35	3	28	0	0	5	1945	107	0	51	7	134	78	30	23	666	122	1611	21	0	0	0	9371	0	166	49	661	1373	64	0	109	86	42	0	21	20	0	18	0	36	113	0	6	0	0	67	7	64	9	712	0	6	0	21	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	240	0	0	0	0	0	0	0	0	63	2	0	0	0	4	5	0	0	0	0	0	0	0	0	0	108
4077.2.lib27	40	252	56	0	0	0	32	0	0	0	9797	0	0	0	3	0	0	0	0	17	0	101	0	0	653	0	0	0	12844	75	0	0	1491	69	10	5	0	0	0	0	12	1192	0	152	195	0	1206	0	10	96	173	0	0	24	0	117	0	0	5277	0	0	0	29	0	0	16	0	364	4328	940	648	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	445	41	0	0	0	0	0	0	0	13309	0	0	0	0	0	778	0	24	0	0	0	0	7238	0	448	0	0	0	0	0	0	0	0	0	10	0	0	0	0	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	7	4	0	175	3	0
4080.2.lib27	0	108	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	66	46	0	0	0	12	329	0	51	0	0	0	0	0	10	789	198	3565	0	0	104	54	2947	0	0	269	1216	366	0	0	0	245	11	0	2775	167	0	0	110	0	154	0	22	0	1169	5542	1424	0	779	0	183	0	0	40	0	0	0	0	0	0	0	20	29297	30	55	0	765	0	110	0	0	0	0	0	0	0	418	0	0	0	0	0	2747	0	0	0	0	0	603	0	0	25	3	22169	0	0	0	0	0	3	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
4080.3.lib30	0	145	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	135	98	16	0	0	38	565	0	117	2	0	0	0	0	22	986	370	4827	0	0	145	46	4029	0	0	321	1382	383	0	0	0	302	7	0	3110	296	0	0	124	0	282	0	19	0	2175	6594	1251	0	936	0	185	0	0	75	0	0	0	0	0	0	0	24	17938	28	63	0	994	0	89	0	0	0	0	0	0	0	632	0	0	0	0	0	1867	0	0	0	0	0	859	0	4	5	0	5580	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
4080.4.lib30	1	78	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	104	111	7	0	0	33	321	0	42	0	0	0	0	0	5	609	258	2720	0	0	100	45	1865	0	0	254	1120	263	0	0	0	168	10	0	2097	135	0	0	121	0	207	0	11	0	1384	4049	913	0	690	0	130	0	0	28	0	0	0	0	0	0	0	13	9058	18	41	0	584	0	71	0	0	0	0	0	0	0	240	0	0	0	0	0	806	0	0	0	0	0	498	0	0	21	0	2422	0	0	0	0	0	8	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4082.2.lib29	0	16	0	0	94	12	4	0	12	0	5384	0	0	102	46	71	0	1031	0	229	70	169	0	0	11	195	0	27	0	0	8	0	53	0	16	40	38	0	0	144	36	3013	114	346	1472	60	203	64	0	22	1505	95	193	18	40	386	0	88	2022	0	0	9	2	0	182	0	0	171	27	2063	1100	0	79	20	21	5	16	3	2	270	132	9	0	25	0	0	4975	0	109	0	38	3459	2	0	7	0	9	39	18	0	1005	0	0	200	113	111	0	6	8188	5	42	401	735	0	0	35	0	262	0	2	0	0	4	0	0	7	19	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	21	0	0	0	0	0	0	0	0	0
4082.3.lib29	0	18	11	0	145	0	23	0	12	0	13401	0	0	145	91	129	0	1973	0	1395	101	352	0	0	0	98	0	16	0	0	12	0	78	0	16	64	49	0	15	203	49	3477	106	814	2112	130	231	121	0	62	1942	123	316	20	125	465	0	126	3270	0	0	0	4	0	310	24	5	189	11	2043	2038	9	101	24	41	43	34	5	8	1008	267	7	0	13	0	0	8687	0	300	11	19	5809	18	0	37	0	40	49	42	7	507	6	0	633	113	291	0	8	7686	20	97	673	1635	0	0	73	0	1599	0	0	0	0	8	0	0	8	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	38	0	0	0	0	0	0	0	0	0
4082.4.lib29	0	52	0	0	36	5	19	0	0	0	19612	0	0	183	110	174	0	2062	0	1577	152	584	0	0	0	121	0	11	0	0	0	0	43	0	7	26	45	0	0	205	37	2587	94	544	1587	98	213	143	0	88	1737	176	129	37	115	567	24	77	2724	0	0	6	0	0	225	36	0	319	85	1669	1929	14	83	36	53	5	41	0	0	651	223	0	0	18	0	0	6957	0	173	0	32	3207	11	0	35	0	21	6	44	0	243	7	0	720	186	399	0	0	10696	15	176	870	1905	0	13	38	0	1968	0	0	0	0	8	0	0	5	20	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	0	26	0	0	0	0	22	10	0	0	0
4083.3.lib30	0	618	0	0	316	0	0	0	0	192	7991	358	0	0	0	0	444	0	0	0	541	306	341	0	30	113	0	0	47	0	0	0	198	0	0	0	0	0	443	90	86	3349	0	148	677	0	403	0	0	12	308	1794	0	56	0	0	0	0	2460	134	11	0	0	0	13	61	0	0	128	13	2857	0	216	115	78	0	0	91	71	0	0	0	0	123	0	0	9615	113	63	34	135	42	20	0	26	0	0	0	0	0	350	110	0	2753	0	0	808	0	0	0	0	0	109	0	40	359	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4083.4.lib30	2	480	0	0	194	0	0	0	0	38	2982	163	0	0	0	0	93	0	0	0	352	119	108	0	17	119	0	0	41	0	0	0	69	0	0	0	0	0	175	69	66	3176	0	198	350	0	318	0	0	0	154	861	0	14	0	0	0	0	1174	150	26	0	0	3	12	132	0	0	42	3	1739	0	120	105	101	0	0	73	100	0	0	0	0	121	0	0	4515	42	32	6	153	24	10	0	9	0	0	0	0	0	172	88	0	860	0	0	434	0	3	0	0	0	69	0	3	230	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4084.2.lib29	0	20	0	0	97	23	0	0	0	260	3113	0	0	346	0	16	0	0	2943	0	432	59	0	865	0	15	0	0	31	0	5	0	145	3	0	303	27	0	637	556	6	1085	214	315	250	0	699	34	0	0	83	55	51	55	68	51	74	35	1298	0	0	0	122	3	49	29	16	12	0	160	1683	66	35	32	0	120	92	36	8	1240	171	182	44	51	0	0	8690	0	35	0	877	716	9	68	222	211	47	18	33	49	14	67	0	775	0	0	34	0	0	416	188	13	731	0	0	16	0	45	0	0	0	0	0	0	0	0	4	0	0	7	0	0	37	0	0	10	48	0	99	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	13
4084.3.lib29	0	23	6	0	121	10	0	16	0	164	5053	0	0	465	0	24	0	0	5456	0	638	90	0	949	0	6	0	0	19	0	0	0	262	19	5	380	25	0	787	634	17	1055	323	405	248	0	691	34	0	0	121	68	76	55	78	48	99	43	1487	0	0	0	78	0	39	40	52	18	0	211	1959	17	55	43	0	109	154	22	0	1439	231	196	46	64	0	0	8529	0	29	0	991	886	7	41	309	272	44	19	38	51	10	45	0	766	0	0	35	0	10	512	279	14	1782	0	0	36	0	38	0	2	0	0	0	6	0	0	4	0	0	0	0	0	37	0	0	0	42	0	146	0	0	4	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	18
4084.4.lib29	2	33	9	0	202	24	0	11	0	255	5150	0	0	501	0	30	0	0	7154	0	738	102	0	908	0	5	0	0	26	0	0	0	317	17	0	402	31	0	1234	657	11	1423	288	468	300	2	685	39	0	6	145	61	77	90	76	46	85	53	1320	0	0	0	86	3	82	49	50	18	0	256	2041	37	46	59	0	140	135	20	15	1565	233	209	44	49	0	0	9753	0	31	0	1415	1022	14	29	351	303	59	26	35	51	21	109	0	971	0	0	31	0	0	637	285	13	2151	0	0	54	0	62	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	43	0	177	0	0	0	3	0	53	0	4	0	0	0	0	0	0	0	0	0	2	0	17
4086.2.lib27	15	0	21	0	23	0	14	0	0	0	0	0	0	0	0	0	0	28	195	0	2861	0	0	0	38	709	0	0	0	0	0	0	288	38	13	0	0	0	0	0	16	2548	0	1007	658	476	3100	0	69	528	5653	0	1956	0	0	174	548	0	2212	0	0	0	6	0	329	0	0	331	0	1541	757	7	23	21	0	240	0	0	0	0	321	0	0	51	0	0	2676	0	34	0	0	1013	17	0	0	0	43	0	14	0	11	0	0	1630	0	13	55	41	0	0	164	263	609	637	0	154	0	30081	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	74	0	11	0	0	0	0	0	0	0	0	0	15
4086.3.lib30	2	0	2	0	24	0	91	0	0	0	0	0	0	0	0	0	0	240	1131	0	6496	0	0	0	53	124	0	0	0	0	0	0	65	0	0	0	0	0	0	0	31	2006	0	1481	449	467	896	5	91	789	7148	12	720	0	8	164	534	0	269	0	0	0	0	9	617	0	0	181	0	459	1303	33	74	16	0	691	0	0	0	0	523	0	0	106	0	0	1329	0	43	0	0	355	25	0	0	0	98	0	0	0	40	0	0	9744	0	0	14	120	0	0	332	320	382	745	0	52	0	48081	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	61	0	26	0	0	0	0	0	0	0	0	0	65
4086.4.lib30	2	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	19	169	0	1173	0	0	0	11	41	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	259	0	168	69	109	186	0	17	157	1455	0	132	0	0	51	104	0	87	0	0	0	5	2	100	0	0	32	0	103	263	7	20	9	0	129	0	0	0	0	127	0	0	26	0	0	264	0	6	0	0	90	7	0	0	0	16	0	0	0	3	0	0	1355	0	0	2	34	0	0	85	83	100	191	0	19	1	3648	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	7
4092.2.lib27	0	0	0	0	0	127	48	0	0	0	25052	0	0	0	0	0	0	0	0	0	0	466	0	0	2	127	0	0	0	0	0	0	48	0	0	0	0	0	50	1001	103	6851	0	662	2659	0	1807	0	0	191	1125	38	134	0	0	1084	656	0	5379	0	0	0	0	45	988	70	0	332	0	2776	7092	176	0	942	175	0	0	139	188	49	0	29	0	13	0	9	22160	0	199	369	0	0	150	0	0	0	0	113	0	0	347	124	0	0	556	0	100	0	66	0	0	1895	318	0	772	74	0	20	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	14	4	14	0	8	0
4092.3.lib30	0	11	0	0	0	42	61	0	0	0	11712	0	0	0	0	0	0	0	0	0	0	333	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	153	48	4804	0	263	674	0	934	0	0	52	710	2	62	3	0	327	475	0	2726	0	0	0	0	0	467	40	0	56	0	962	2062	16	0	274	97	0	0	149	100	21	0	0	0	12	0	8	6062	0	66	40	62	0	81	0	0	0	0	16	0	0	152	25	0	0	215	0	24	0	9	0	0	586	28	0	74	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
