feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Campylobacter	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	TM7x	Methylobacterium.Methylorubrum	f__Xanthobacteraceae.g__unassigned	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Sphingopyxis	Neisseria	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Aggregatibacter	Haemophilus	Pseudomonas	Akkermansia	Leucobacter	Cutibacterium	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Dysgonomonas	Alloprevotella	Parasediminibacterium	Dielma	Vagococcus	Clostridium_sensu_stricto_5	Howardella	Tyzzerella	Pseudoflavonifractor	CAG.352	f__Peptococcaceae.g__uncultured	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Morganella	Proteus	Providencia	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
run02-85	0	574	0	0	0	0	0	1027	0	60	0	12	0	4553	18	158	0	51	0	0	384	2	208	0	0	0	0	8	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	5	0	0	452	196	98	1908	7	393	815	0	200	14	0	181	0	0	41	15	73	114	0	201	0	0	0	0	0	210	0	0	168	66	2098	202	0	92	0	2	0	0	0	0	2	6	0	0	0	0	0	0	1113	0	24	0	0	644	0	0	0	0	3	0	11	0	0	0	0	12	0	0	62	0	102	62	120	34	36	0	0	0	0	0	0	3	0	0	0	799	0	0	98	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-86	32	264	0	4	0	0	0	1978	0	18	0	93	0	3172	0	38	8	0	3	0	0	6	162	0	0	27	0	6	217	0	278	0	2	0	0	10	2	25	0	0	0	0	0	0	127	13	33	0	0	0	0	7	103	98	748	0	199	356	0	107	0	0	117	7	0	0	0	8	4	0	8	0	57	0	0	0	183	0	0	0	1172	2187	811	0	25	0	18	3	0	0	0	0	0	0	2	0	0	0	0	4	0	29	0	0	637	0	0	0	0	0	0	2	0	0	0	0	0	5	453	0	77	0	0	0	0	70	0	0	0	0	0	0	2	0	5	0	305	0	0	82	68	3	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-87	0	935	3	0	0	0	0	0	0	155	0	0	0	4183	0	452	0	0	0	0	0	316	0	0	0	0	0	0	179	0	0	0	0	0	0	143	0	0	0	346	0	36	0	3	14	0	0	0	0	0	0	0	0	900	1994	97	0	294	0	36	8	13	656	5	5	0	0	23	21	21	0	106	31	5	4	0	91	0	0	0	133	0	351	1	33	9	62	25	0	74	0	0	12	0	5	36	0	2	6	829	5	71	0	182	629	0	0	7	5	209	0	0	0	0	27	0	113	0	0	0	0	0	0	103	0	0	0	1209	0	0	0	0	0	0	0	0	0	256	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-88	0	233	0	0	0	0	0	1732	73	0	0	0	0	4099	0	0	0	0	0	0	0	234	0	0	0	0	0	0	6	73	13	0	3	3	18	4	0	0	0	0	2	0	0	10	15	0	2	0	0	0	0	27	717	35	1004	56	594	150	0	252	8	10	418	56	12	26	2	0	22	6	216	26	0	0	17	0	100	22	0	23	346	626	384	13	0	23	63	20	0	67	30	167	8	0	0	28	2	2	0	968	0	25	0	1452	1330	5	0	0	0	141	0	0	0	0	0	0	287	0	22	0	0	0	0	156	0	10	0	0	0	0	24	0	3	0	0	0	173	24	2	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-89	5	476	0	2	0	0	0	1297	0	0	0	0	0	2395	344	0	0	0	0	0	0	6	0	0	0	22	0	0	0	287	28	0	0	0	3	27	0	0	0	0	8	0	0	10	142	5	2	0	0	0	0	12	171	83	271	0	506	533	0	32	0	0	111	4	2	0	0	20	9	6	503	0	0	0	0	0	126	3	0	0	65	2847	862	0	39	0	26	0	0	3	0	34	0	0	0	0	0	3	0	1403	0	75	0	0	75	0	0	0	0	4	0	0	0	0	0	0	148	0	22	0	0	0	0	89	0	7	0	0	0	0	53	0	10	0	0	0	168	128	0	0	0	0	22	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-90	5	647	0	0	0	16	6	536	0	0	72	26	15	920	179	10	40	26	66	397	3540	190	61	0	0	25	0	0	0	14	0	673	2	0	0	0	162	10	0	0	0	0	0	0	101	0	0	0	43	104	0	0	2464	61	1244	5	150	285	0	49	15	0	93	10	14	40	11	18	29	2	295	0	0	0	31	0	86	23	50	134	0	170	1221	56	27	5	0	0	42	3	6	80	26	12	0	12	0	0	0	737	0	2	0	454	543	0	3	0	8	164	22	21	6	0	0	0	3	0	0	0	526	0	10	0	0	4	0	0	0	0	31	144	2	0	0	0	130	30	0	0	12	0	15	0	101	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-91	121	27	0	857	0	0	0	0	0	0	0	0	0	5127	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	2	0	5	0	522	284	52	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	0	0	31	799	234	169	1235	0	0	0	0	3	0	0	0	463	2942	3716	0	0	4	51	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	182	0	0	0	0	0
run02-92	51	131	6	16	5	0	0	507	6	0	0	33	0	1496	127	9	94	0	0	0	0	76	0	0	71	36	0	0	9	0	8	0	6	2	11	34	0	4	0	0	18	4	22	10	186	0	2	9	20	0	0	1027	100	53	268	0	16	30	0	9	0	0	106	0	17	4	52	0	0	5	27	9	80	8	0	0	90	7	0	5	7	124	60	5	3	27	14	28	24	27	28	224	0	0	0	9	4	6	0	342	0	32	117	200	60	0	0	31	5	120	0	7	0	6	10	0	4950	0	30	0	0	0	0	42	0	13	7	8	32	9	206	367	45	2	5	93	53	2099	5	97	0	0	114	15	9	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
run03-49	17	208	10	23	6	0	0	0	199	15	0	0	0	5467	0	165	0	0	0	3	7	0	0	0	0	0	0	0	6	0	5	0	0	0	24	6	0	2	0	10	0	0	0	11	174	12	0	5	4	0	0	85	42	137	2108	0	0	1324	10	499	0	21	274	25	0	357	0	64	8	0	3283	11	0	0	0	13	258	45	9	545	603	5012	1044	16	80	0	123	8	12	0	13	0	0	0	4	0	0	0	0	890	0	34	0	56	55	19	0	0	0	0	0	0	0	0	0	0	88	0	3	2	0	0	0	158	0	18	0	0	0	0	0	0	0	0	0	165	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-50	81	31	19	57	2	0	0	685	0	0	56	0	0	3152	0	0	0	0	0	3	0	11	38	5	0	6	0	0	2	0	0	452	0	0	0	0	12	2	0	10	0	0	0	0	560	88	36	0	0	0	0	89	0	61	418	0	65	2047	0	0	0	0	16	321	0	0	0	58	28	0	0	0	0	0	0	0	0	0	0	0	3954	1526	31	0	333	0	4	0	0	0	0	0	12	0	0	0	0	0	0	467	0	20	0	0	0	0	0	0	0	0	0	0	0	7	2	0	544	3	0	0	94	0	0	0	0	180	0	668	0	0	0	0	0	0	0	0	345	918	0	0	0	4	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-51	10	198	0	25	0	0	0	639	0	0	0	0	9	611	5	0	0	0	0	50	0	0	13	0	0	0	0	0	0	802	0	0	0	0	0	0	0	14	0	0	1167	66	8	0	1599	65	32	30	2	0	0	21	512	474	1133	652	667	672	0	388	3	0	97	47	78	178	0	323	9	3	127	0	0	0	29	0	79	6	0	80	21	561	661	12	63	75	26	0	0	0	0	2	0	0	0	0	0	0	0	2659	0	40	0	0	158	0	0	0	0	0	0	0	0	0	0	0	105	0	32	0	0	0	0	0	0	55	13	0	0	0	0	0	0	0	5	0	87	1682	3	12	24	12	75	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-52	4	19	0	0	0	0	0	870	0	15	0	0	0	5602	4	85	0	24	0	0	0	4	27	49	0	118	0	0	0	16	0	0	4	0	0	45	0	0	0	0	0	0	0	0	21	2	0	0	63	0	0	25	0	20	235	0	99	564	0	30	0	29	463	0	0	11	36	312	27	0	51	0	140	0	0	0	72	0	0	37	1360	2637	54	0	28	3	19	0	0	0	0	0	14	0	0	0	2	0	0	715	0	44	0	0	604	0	0	0	0	0	0	4	0	0	0	0	0	912	0	0	41	0	0	0	0	42	211	109	0	0	0	0	0	0	0	0	58	572	0	913	4	61	334	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-53	3	1494	0	0	0	0	0	0	0	1552	0	26	0	1051	0	0	4	0	0	0	0	530	0	0	0	0	0	0	13	0	0	0	0	13	0	130	0	4598	43	2	0	0	0	187	2284	0	0	4	0	0	198	3	0	404	2220	0	0	329	91	23	0	172	1101	34	0	9	0	0	0	0	313	351	12	16	29	447	0	0	13	9	0	114	490	0	0	59	49	37	5	91	0	69	0	0	0	7	18	5	0	40	0	57	0	7	0	207	0	4	0	37	309	33	0	0	35	0	44	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	8	0	386	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-54	139	399	0	0	10	9	0	1335	25	5	63	202	0	5521	1311	35	127	0	0	0	688	1919	67	264	0	40	64	39	0	0	40	458	19	0	0	0	3	0	0	0	38	0	0	49	1173	86	4	0	0	0	0	0	105	110	3100	0	119	357	0	65	0	0	486	9	61	21	0	19	0	7	571	4	0	0	7	0	148	3	0	47	883	24	568	40	6	70	203	5	0	128	2	0	3	0	0	0	10	3	0	1933	0	7	87	0	516	6	0	0	2	127	0	0	0	0	14	3	97	0	0	671	338	348	32	0	406	95	0	306	11	0	0	134	0	0	0	13	528	35	3	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-57	2	1105	0	0	0	0	12	0	39	0	0	0	0	6597	139	10	0	109	23	0	370	29	731	0	0	0	0	0	40	0	0	0	0	436	0	93	0	118	0	24	0	0	3	0	14	2	0	0	0	0	0	15	0	18	3664	0	0	95	0	0	102	0	1207	0	0	0	0	0	0	0	0	35	0	0	0	2	706	0	0	0	132	1407	213	0	77	85	160	7	0	30	34	69	0	35	0	62	7	0	0	1306	372	167	0	0	3385	510	0	0	0	0	0	13	0	0	0	0	37	0	7	0	0	0	0	181	0	9	0	0	0	0	0	0	0	0	0	4	391	2002	33	23	0	0	12	0	35	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-58	14	296	0	5	0	8	466	1085	0	0	48	32	0	2761	407	18	83	143	5	0	732	375	70	0	9	24	0	0	0	0	0	20	0	28	6	5	182	2	0	0	0	0	0	0	176	9	17	0	159	246	0	9	0	0	1535	0	300	251	0	53	31	4	73	12	97	25	0	19	79	27	1462	13	0	0	3	0	92	32	7	10	15	143	1068	6	8	13	2	7	104	13	17	408	73	222	18	41	0	0	3	2883	0	11	17	51	596	0	10	16	4	145	17	29	0	203	6	0	2	3	0	103	0	0	8	120	354	0	0	0	0	0	0	83	0	0	0	4	143	497	0	0	12	0	10	0	296	0	0	20	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-59	59	384	0	0	11	0	0	98	0	8	50	0	0	4325	1152	33	0	0	349	705	0	1086	1303	0	0	15	0	7	58	0	0	0	0	113	9	0	15	4	110	0	0	0	0	0	1116	4	11	0	352	104	144	482	840	12	2407	0	0	59	26	88	136	10	612	23	0	0	0	0	0	115	410	181	0	7	49	3	137	18	0	0	38	1192	737	13	42	240	153	194	257	123	64	4	0	122	97	168	26	0	37	1962	16	312	95	2214	1778	52	21	199	59	230	192	43	12	11	8	0	0	0	50	0	0	0	0	203	103	22	0	31	11	0	0	0	0	0	0	103	158	22	1698	0	0	0	29	0	13	0	0	269	0	0	0	0	0	0	0	0	92	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
run03-60	0	3	3	0	0	0	0	0	4	15	0	0	0	2162	4	0	0	3	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	13	0	0	3	0	0	0	350	0	0	20	0	154	0	0	0	0	0	183	0	0	0	0	5	0	0	123	0	0	0	0	0	0	0	0	0	1479	17122	11	0	3	0	2	0	0	3	0	10	0	0	0	0	0	0	0	191	0	13	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4861	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-61	28	26	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	209	0	27	0	0	0	0	0	0	131	6	0	0	0	0	0	413	193	52	5066	0	1053	1362	0	2172	65	0	644	426	8	0	0	732	0	0	602	38	0	0	4	0	267	17	6	95	2200	1538	474	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	32	54	243	0	0	0	0	0	0	0	0	0	0	1360	0	13	0	0	0	0	328	6	420	331	81	0	0	0	0	0	0	0	0	0	1223	785	0	0	0	121	0	8849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-62	10	266	0	0	0	0	4	1457	0	32	0	114	0	2117	0	0	0	0	0	0	351	11	11	0	14	35	0	0	0	519	0	0	0	0	0	15	2	0	0	2	8	0	2	0	173	0	8	0	0	2	0	21	57	19	1161	126	422	173	0	166	0	2	698	0	0	10	26	18	4	0	114	4	0	0	0	0	184	0	0	123	431	1811	107	0	26	5	2	0	0	0	0	9	0	0	0	0	0	0	0	18	0	16	0	0	3012	3	0	0	0	0	0	0	0	0	0	6	86	0	0	0	0	244	0	0	186	23	0	0	2	0	0	0	0	0	0	3	103	156	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-63	0	0	0	0	0	0	0	768	0	0	169	64	0	3260	0	0	30	0	0	0	309	152	82	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	114	0	27	0	5	0	0	0	112	33	2056	0	865	1254	0	51	119	0	618	0	10	14	49	115	355	7	1949	0	0	0	3	0	173	0	0	25	189	2020	796	0	97	52	93	77	77	24	5	318	27	32	9	102	0	0	0	1263	0	2	22	0	321	4	0	0	3	23	35	36	0	0	104	0	0	0	0	0	125	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	539	5	12	11	0	69	0	0	0	0	0	0	7	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-64	0	0	7	3	0	0	0	2264	0	0	292	42	0	3350	105	0	15	12	0	0	132	16	9	0	0	56	0	8	0	228	0	2281	0	0	0	0	0	0	0	0	0	0	0	3	31	7	0	4	12	0	0	0	0	43	3259	147	1718	892	0	216	150	0	401	0	180	7	31	196	357	27	27	0	0	0	0	0	577	0	0	88	40	2480	1328	0	60	154	9	4	45	0	0	348	109	20	0	38	0	0	0	3900	0	168	46	0	2055	0	0	6	5	4	0	20	3	0	0	0	2	6	0	0	25	14	8	18	0	15	0	12	0	3	0	0	0	0	0	0	880	1843	0	0	20	9	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-66	13	15	0	5	0	0	0	768	18	2	17	36	32	4070	220	93	48	90	79	0	0	518	182	0	108	103	278	11	0	17	3	0	0	7	0	2	0	6	8	0	7	0	0	0	201	2	10	0	41	34	0	245	420	18	1257	88	394	486	0	181	51	0	173	9	25	30	11	11	10	15	957	13	32	6	10	0	71	99	0	49	29	329	670	4	25	37	2	5	119	11	12	293	53	88	2	78	2	6	0	1654	0	58	58	12	389	5	0	5	12	22	0	3	4	0	13	0	4	0	18	70	199	65	2	0	0	0	0	0	0	0	0	55	0	0	0	75	49	212	0	27	0	0	288	0	111	0	0	0	0	0	0	0	0	0	0	0	0	999	7	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-67	5	2335	0	0	0	0	0	1162	24	0	73	47	72	1730	75	189	70	43	0	0	8048	718	158	0	188	42	0	10	0	38	0	542	0	9	272	0	0	0	8	0	0	0	0	0	287	0	0	0	112	515	0	464	80	117	1188	204	764	649	0	181	35	0	190	50	53	174	16	17	0	32	602	0	0	2	45	0	191	17	60	56	0	479	1885	71	53	54	0	4	171	21	0	514	70	223	81	77	0	4	0	2410	0	105	8	348	845	0	13	14	28	353	0	21	14	0	10	0	227	0	20	0	453	342	5	0	0	35	0	0	0	0	0	58	0	0	0	0	199	214	0	0	0	0	40	0	19	0	0	0	0	0	0	0	0	0	76	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-68	0	145	0	8	0	0	0	821	2	0	116	33	0	2687	78	744	120	21	0	0	131	955	593	0	333	128	0	4	0	74	0	605	0	2	24	0	0	0	7	0	2	0	0	0	113	4	6	0	188	139	0	15	373	18	1771	88	460	454	0	67	34	0	221	0	11	95	0	24	246	53	301	0	0	0	25	0	384	30	10	117	0	942	642	11	36	52	0	9	86	23	3	754	95	115	4	79	0	0	0	1940	0	114	191	8	894	5	35	0	23	104	8	69	13	237	5	0	107	0	16	0	263	0	3	0	0	2	0	0	0	0	0	393	0	0	12	3	839	146	0	0	0	3	126	0	2696	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-69	3	655	0	0	0	0	0	351	0	79	0	0	0	10719	222	183	49	4	0	0	0	32	59	0	0	79	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	46	0	5	35	0	0	0	286	3	2668	1790	0	370	1212	0	587	0	0	445	8	0	164	10	172	199	0	1593	0	0	0	0	0	122	0	0	0	0	23	906	0	129	0	21	0	0	60	0	0	38	0	0	12	0	0	0	1454	0	56	0	0	991	0	3	0	0	0	0	0	0	0	0	6	115	3	0	0	106	0	0	0	0	2	178	0	0	0	0	0	0	0	0	0	418	570	0	40	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0
run03-70	18	554	0	2	0	0	3	1992	46	0	0	2	0	10296	0	0	0	0	0	0	0	0	1096	0	0	0	0	0	0	0	37	0	0	0	0	44	0	0	20	0	181	0	0	0	417	13	25	0	0	0	0	0	0	5	3027	0	16	3172	0	0	0	0	898	346	0	0	0	0	0	0	539	0	16	0	0	0	3	0	0	0	2154	171	1467	0	116	0	87	56	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	14	1093	0	0	0	0	0	0	0	0	2	3	12	0	19	0	0	0	0	0	200	0	454	0	201	0	0	0	0	0	0	4	46	843	1067	0	0	8	9	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-71	196	1756	0	139	12	38	5	1467	0	4	255	230	8	7570	0	0	0	0	0	2	0	94	441	5	0	36	0	0	0	1005	0	0	0	0	0	10	0	218	0	26	10	0	0	0	2054	113	189	0	0	0	0	12	979	247	1352	0	462	1992	0	0	0	2	222	19	32	0	0	0	11	0	1903	0	0	0	14	0	241	16	0	322	883	194	144	0	90	0	6	0	0	18	0	0	0	0	0	0	0	0	0	664	0	62	0	0	0	0	0	0	0	34	0	0	0	117	0	0	7	0	11	1295	0	0	0	43	0	165	0	0	0	0	0	0	0	0	0	0	923	84	0	0	143	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-72	8	1865	0	4	0	68	138	3116	0	0	86	18	17	475	6	4	8	22	62	0	2797	35	70	0	0	28	33	0	0	83	0	651	0	6	0	0	0	308	0	0	0	0	0	0	402	2	4	0	18	25	0	0	981	24	2961	0	518	806	0	47	24	0	20	14	28	50	51	15	9	24	480	0	0	0	40	0	151	12	5	409	0	3	810	17	45	25	0	35	51	11	8	217	41	131	2	9	0	0	0	1719	9	44	0	32	502	6	9	0	9	22	0	3	0	0	0	2	0	0	15	74	0	0	0	318	544	93	0	0	0	0	0	0	0	0	0	0	66	2454	0	4	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-73	2	0	0	23	0	0	0	1148	0	0	0	0	0	6152	0	0	291	0	0	0	0	0	11	0	0	0	0	0	22	5	0	0	0	0	0	737	0	2	0	0	0	0	0	0	111	5	7	0	0	0	0	195	0	132	338	0	0	1723	0	0	0	103	524	0	0	0	0	328	0	0	2	0	612	0	0	0	0	0	0	0	529	3569	85	0	4	0	368	0	0	0	0	0	267	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	666	1808	0	21	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
run03-74	721	151	9	93	254	0	0	184	0	33	0	25	0	785	54	45	12	0	0	45	0	26	0	41	44	41	0	0	7	0	0	0	0	0	0	47	230	0	0	2	0	0	0	0	3626	357	883	9	0	40	0	0	4	46	744	0	0	0	0	20	25	0	62	0	0	0	0	0	2	10	12	76	87	0	0	0	11	0	0	0	317	622	627	0	2	10	9	2	0	21	9	0	0	0	0	0	2	0	0	0	88	30	49	3	121	9	0	0	0	0	0	0	0	171	0	94	0	596	0	0	0	0	0	44	185	1263	0	398	200	0	0	65	0	0	5	113	0	78	0	0	0	63	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-75	0	455	0	3	0	218	0	5049	0	0	76	62	10	5016	0	0	0	0	0	0	0	0	681	0	0	0	0	0	149	0	0	0	0	38	0	234	21	62	5	190	0	5	53	0	397	0	0	0	0	0	0	119	2108	303	3216	0	211	849	0	593	16	0	189	77	124	0	0	20	11	0	81	67	0	0	0	6	215	15	0	4	131	774	989	42	26	0	62	0	4	91	0	45	38	0	0	73	0	0	23	2750	0	152	36	19	46	75	0	16	9	385	0	0	0	0	48	0	671	0	49	0	0	0	0	369	0	8	0	0	0	0	0	0	20	3	6	220	0	754	0	0	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
run03-76	84	72	0	53	0	44	0	472	14	0	232	172	0	2698	1351	17	0	0	62	0	0	494	411	0	37	143	0	0	5	118	0	722	5	0	0	14	6	0	0	0	0	0	0	0	475	17	11	0	86	243	0	3	32	31	2414	0	135	389	0	163	9	0	49	19	9	84	0	38	75	3	193	0	4	0	15	0	210	0	0	72	14	1704	437	6	34	68	12	9	0	22	3	86	15	4	0	37	0	2	0	3889	0	32	0	0	79	0	0	0	3	27	0	14	0	5	0	5	42	2	0	78	243	57	0	0	4	78	0	302	6	0	0	2	0	0	0	0	331	0	0	0	0	4	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-77	33	17	0	3	0	0	0	348	10	0	0	2	0	7296	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	650	0	0	0	4	0	13	0	0	0	0	0	0	0	0	212	13	8	0	493	0	0	0	29	78	565	0	229	2277	0	75	0	0	185	22	22	14	0	0	0	25	31	16	0	0	0	0	82	12	4	0	661	98	719	3	31	36	11	10	0	5	3	62	23	0	12	2	0	0	0	1335	0	88	29	0	435	47	0	0	8	7	0	0	0	0	0	0	4	4	0	0	3	0	0	102	0	18	0	6	2	0	0	0	20	2	0	0	703	0	889	0	0	0	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
