feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Muribaculaceae	Prevotella	Tannerellaceae	f__Christensenellaceae.g__unassigned	Howardella	Tyzzerella	CAG.352	Family_XIII_UCG.001	Veillonellaceae	Ralstonia
4109.4.lib29	-16.4412096916722	-6.60794162521676	-15.2053350812757	-12.0673732438541	-14.8073549220576	-7.77191736032789	-16.3488145861129	-11.1344874397126	-15.328341840598	-15.419696888306	-14.9881964876243	-1.9330636134897	-6.83680689107191	-14.6470086384416	-14.5884218511995	-15.3473445394315	-5.22759684410408	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-13.204876767604	-9.31735149686241	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-6.87575317131243	-16.0073485310372	-13.9418423617702	-15.082065857738	-15.7941619914236	-10.6199142668828	-15.0126827296502	-13.204876767604	-5.94372209498842	-5.7082226850105	-4.16925285787327	-5.78029054135289	-6.10054010778926	-5.70662590007617	-8.44998926544053	-6.33945278929086	-15.2445868230971	-10.3975218455464	-5.94748892491134	-10.3173514968624	-8.46071567203358	-9.22302411431425	-14.9160100518163	-7.00716860964814	-15.6686357256463	-15.0536713855952	-6.90475304303498	-15.77169578985	-16.0115330268357	-10.8829486727166	-7.5099965748048	-11.0032429064343	-15.5068240947932	-5.48514571085414	-15.3091565721617	-7.35687986104904	-6.04904659604747	-15.9918760990034	-8.28840012316628	-12.7194499404338	-13.204876767604	-12.0673732438541	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-10.3975218455464	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.269269693269	-15.545326509599	-7.73238899614125	-14.9918760990034	-8.60794162521676	-4.0730198069952	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-12.7194499404338	-7.64416181312951	-15.7097031163223	-13.2664937563122	-15.0214137930081	-7.86859337973956	-16.119528831748	-7.59016692348878	-9.61991426688284	-14.8275411901725	-15.0445648828126	-14.5659945590822	-6.99152948587055	-3.11900601226938	-15.1981380524011	-17.2543643285809	-6.34192951958307	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4111.2.lib27	-14.0801096607727	-7.42905796959378	-15.2053350812757	-16.4412096916722	-11.9101846593304	-8.67071872463501	-16.3488145861129	-11.7581815658853	-15.328341840598	-15.419696888306	-14.9881964876243	-1.45177804609386	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-5.35389150144051	-14.775095822586	-14.8646214416175	-8.74025965788808	-14.7387783901839	-8.93036254126802	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-14.0801096607727	-15.677132344649	-9.95082664382774	-15.0038106846081	-5.91018465933039	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-13.0801096607727	-9.24721964660796	-9.22212866564514	-5.40591739262702	-13.5458091373666	-6.74025965788808	-7.9611685880492	-15.5415806599912	-14.9992953870234	-15.2445868230971	-4.18604981449869	-2.86579053997194	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-7.00864729821608	-15.6686357256463	-15.0536713855952	-4.7536801736504	-14.0801096607727	-16.0115330268357	-15.5418831054422	-10.1732190651642	-15.2445868230971	-15.5068240947932	-14.0801096607727	-7.06888240534945	-5.62889854894038	-4.02008930626485	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-9.87065629514376	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-14.5837487864884	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-7.23461960982833	-15.7097031163223	-3.58625421153188	-5.87309534059517	-15.5976452303714	-10.0801096607727	-7.34540004054687	-10.2727547387151	-14.8275411901725	-15.0445648828126	-14.5659945590822	-4.98735251985285	-7.18529189746476	-15.1981380524011	-8.97158520399454	-11.4951471600516	-10.6877922379939	-13.4951471600516	-14.1013684035272	-4.52840139915202	-14.3596809373508	-14.8944072743409	-10.7581815658853	-14.5556675918407	-15.2019707283731	-14.8584667346833	-6.62067804213541	-16.4232964984145
4111.3.lib30	-16.4412096916722	-7.44240764752664	-15.2053350812757	-16.4412096916722	-14.8073549220576	-7.81516000149168	-16.3488145861129	-9.95381354127771	-15.328341840598	-15.419696888306	-14.9881964876243	-1.44351783999457	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-6.09670558402301	-14.775095822586	-14.8646214416175	-8.89188579213451	-14.7387783901839	-9.95381354127771	-15.3457517402327	-15.1899789486325	-13.2017410547213	-12.0862638373014	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-8.63695643593777	-15.0038106846081	-4.66906045405336	-13.4647754605551	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-10.6574205384975	-8.31909800535946	-4.96015506815154	-13.5458091373666	-6.03683412804561	-7.82091927078037	-15.5415806599912	-14.9992953870234	-15.2445868230971	-3.67654653648839	-2.83469039055297	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-7.61677855400014	-15.6686357256463	-15.0536713855952	-4.29034906687784	-11.9793486333848	-16.0115330268357	-15.5418831054422	-9.97934863338485	-15.2445868230971	-15.5068240947932	-15.3043513216632	-7.5293157127498	-6.6939464145226	-3.8941607387939	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-11.2631415993854	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-14.5837487864884	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-7.66776248271894	-15.7097031163223	-4.50593278531185	-6.75879755887257	-15.5976452303714	-10.2631415993854	-7.97292236422541	-10.6574205384975	-14.8275411901725	-15.0445648828126	-14.5659945590822	-4.9349545140264	-7.43797540121138	-15.1981380524011	-9.24754474433442	-13.7867035554425	-11.7867035554425	-15.4543314274174	-14.1013684035272	-5.01356434872276	-14.3596809373508	-14.8944072743409	-11.3943861326637	-14.5556675918407	-15.2019707283731	-14.8584667346833	-6.41601614863523	-16.4232964984145
4111.4.rerun.lib32	-16.4412096916722	-5.56713610697736	-15.2053350812757	-16.4412096916722	-14.8073549220576	-8.89178370321831	-16.3488145861129	-9.71281356217299	-15.328341840598	-15.419696888306	-14.9881964876243	-3.87318983664305	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-5.57258024566748	-14.775095822586	-14.8646214416175	-9.4497791563392	-14.7387783901839	-7.14397072681511	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-8.35291761708661	-15.0038106846081	-5.49558284595232	-13.0347416570604	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-12.2977760628941	-10.2273867350027	-8.37177664433792	-4.56713610697736	-13.5458091373666	-6.90545864011539	-8.35291761708661	-15.5415806599912	-14.9992953870234	-15.2445868230971	-4.73859019710641	-2.57428576075072	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-7.41025079215256	-15.6686357256463	-15.0536713855952	-4.21031322164381	-13.0347416570604	-16.0115330268357	-15.5418831054422	-8.4497791563392	-15.2445868230971	-15.5068240947932	-15.3043513216632	-7.76172316265394	-5.84491709818034	-2.86231414841487	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-10.2273867350027	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-12.6197041577815	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-5.46741931547493	-15.7097031163223	-2.38458744338526	-4.71131153700776	-15.5976452303714	-8.55361496732374	-4.91580058433685	-9.57531003842306	-14.8275411901725	-15.0445648828126	-14.5659945590822	-6.30682120249715	-6.68896682021862	-15.1981380524011	-8.89178370321831	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-4.66550784739463	-14.3596809373508	-14.8944072743409	-10.1602725391442	-14.5556675918407	-15.2019707283731	-14.8584667346833	-6.37653017430856	-16.4232964984145
4113.3.lib27	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-10.9333218207329	-16.3488145861129	-9.93332182073295	-15.328341840598	-15.419696888306	-14.9881964876243	-3.87803938523176	-16.0797972561315	-14.6470086384416	-14.5884218511995	-11.1963562265667	-15.3596809373508	-16.2200003719044	-14.775095822586	-9.12596689867534	-15.190827797067	-14.7387783901839	-7.38900130450913	-6.90357447733889	-15.1899789486325	-7.68539430728936	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-9.81784460331301	-15.677132344649	-14.8143321153684	-15.0038106846081	-9.12596689867534	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-7.7109293993965	-8.93332182073295	-2.17398841353828	-13.5458091373666	-15.1763679683644	-4.95223028328301	-9.81784460331301	-5.84585897948261	-15.2445868230971	-9.93332182073295	-4.72062279560034	-10.3483593200118	-9.0588527028168	-12.5182843214541	-7.61139372584558	-7.90357447733889	-15.6686357256463	-15.0536713855952	-3.38385800123318	-8.30883095582515	-16.0115330268357	-15.5418831054422	-8.12596689867534	-15.2445868230971	-15.5068240947932	-13.5182843214541	-7.7109293993965	-3.2375135513235	-3.66497476605043	-12.5182843214541	-8.30883095582515	-10.3483593200118	-9.5182843214541	-9.0588527028168	-15.545326509599	-11.9333218207329	-15.8621045777549	-6.99472236539709	-9.19635622656674	-10.7109293993965	-16.0427922282289	-9.27035680801052	-15.4793697750621	-15.7322999422698	-11.9333218207329	-13.8884578775115	-15.545326509599	-6.49591650842565	-7.40975986467593	-14.9679467058127	-2.22711362213224	-15.3353903546939	-16.035615318962	-16.2953384719256	-11.9333218207329	-14.775095822586	-15.1247675358225	-14.5330863421676	-11.9333218207329	-6.08365609381738	-15.7097031163223	-13.2664937563122	-15.0214137930081	-11.1963562265667	-16.119528831748	-16.0089319017818	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-8.30883095582515	-6.26089647876145	-12.5182843214541	-17.2543643285809	-10.5182843214541	-16.7665547890901	-10.3483593200118	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4113.4.lib30	-13.1473374415486	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-8.42851919409265	-16.3488145861129	-9.04579941508654	-15.328341840598	-15.419696888306	-14.9881964876243	-1.69004207325112	-16.0797972561315	-14.6470086384416	-14.5884218511995	-8.7099321292413	-15.3596809373508	-16.2200003719044	-14.775095822586	-7.54742459936147	-15.190827797067	-14.7387783901839	-7.45152917213915	-6.82540934666124	-15.1899789486325	-7.62901213385773	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-10.2728683236325	-15.677132344649	-14.8143321153684	-15.0038106846081	-11.4843724288262	-16.0073485310372	-16.1439013303685	-15.082065857738	-12.5623749408274	-15.1079253874636	-15.0126827296502	-16.0439244156132	-9.04579941508654	-8.65548434521892	-2.84584124656605	-13.5458091373666	-15.1763679683644	-5.06341495800351	-9.50348125177388	-6.59787362204883	-15.2445868230971	-9.04579941508654	-4.20677913317469	-9.03186022412866	-8.09567532172611	-10.4468977234075	-7.60301692532479	-8.23245405518655	-13.1473374415486	-10.5623749408274	-3.84165565865067	-9.27286832363246	-16.0115330268357	-15.5418831054422	-7.7154916545832	-15.2445868230971	-15.5068240947932	-11.1473374415486	-8.24044684594008	-3.58191797345191	-4.14264879575497	-11.1473374415486	-7.89309615417281	-9.84965689290791	-9.46551340157485	-8.77810363188288	-15.545326509599	-11.4103718473824	-15.8621045777549	-6.66621075181198	-9.52284657664081	-13.1473374415486	-16.0427922282289	-9.89940992810501	-10.7781036318829	-14.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-7.57748183321765	-8.05987460029826	-10.7781036318829	-3.24144906552946	-15.3353903546939	-11.4843724288262	-16.2953384719256	-12.7322999422698	-14.775095822586	-12.0318602241287	-14.5330863421676	-13.7322999422698	-6.00608178293756	-15.7097031163223	-13.2664937563122	-15.0214137930081	-11.339982519491	-16.119528831748	-10.8743189471422	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-7.2935080896915	-5.99759032204392	-13.4103718473824	-12.0318602241287	-9.339982519491	-16.7665547890901	-10.5623749408274	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4114.2.lib27	-16.4412096916722	-7.92537962301278	-15.2053350812757	-14.2200003719044	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-3.38355546056304	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-10.7605687532671	-15.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-7.56894868072548	-16.0073485310372	-12.4126454498468	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-8.22000037190441	-9.49207991734121	-3.37255146792198	-13.5458091373666	-5.0240130738759	-5.19347692938464	-12.2200003719044	-2.45678800509001	-15.2445868230971	-8.71220573170571	-4.80637244288024	-15.358616863683	-3.719656402634	-10.0500753704621	-12.2200003719044	-15.6215940390175	-15.6686357256463	-15.0536713855952	-2.31442533234174	-15.77169578985	-16.0115330268357	-15.5418831054422	-4.14118242194243	-7.29518786829863	-15.5068240947932	-4.86575098995917	-7.86244836728632	-11.898072277017	-3.55333253121405	-15.9918760990034	-7.33735732254257	-16.0073485310372	-7.06012903512602	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-11.6350378711833	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-8.93459815304216	-14.9918760990034	-14.9679467058127	-4.9685179612842	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-10.1325375306541	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-15.7367190187677	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-13.6350378711833
4114.3.rerun.lib32	-16.4412096916722	-9.60482221295991	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-1.74463633439521	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-8.6282811857839	-16.2200003719044	-14.775095822586	-14.8646214416175	-11.9740560226256	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-15.1247675358225	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-12.2370904284594	-10.5590185233468	-3.23540076005521	-13.5458091373666	-5.98537133585346	-4.9387986978393	-15.5415806599912	-3.35444737909758	-15.2445868230971	-8.33019983285091	-5.02958796920064	-15.358616863683	-5.67027527444853	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-2.82177118031905	-15.77169578985	-16.0115330268357	-15.5418831054422	-4.44788285311208	-10.2370904284594	-15.5068240947932	-5.11607502749806	-7.76460265699668	-10.9740560226256	-3.33140257993256	-15.9918760990034	-9.85857880520569	-16.0073485310372	-6.12856597168125	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-8.60482221295991	-14.9918760990034	-14.9679467058127	-4.28989184419737	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-16.0089319017818	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-15.7367190187677	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-10.8585788052057
4114.4.rerun.lib32	-16.4412096916722	-7.63281477488422	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-4.13302541863078	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-9.77236612728301	-16.2200003719044	-7.48696390842077	-11.1874036265619	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-10.772366127283	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-8.41481412266493	-15.0126827296502	-16.0439244156132	-9.81816981689614	-10.6849032860327	-2.92609221593311	-13.5458091373666	-5.8654755316745	-4.43697577258909	-9.52443861383943	-2.69588452607599	-15.2445868230971	-7.68490328603268	-4.41371492639013	-15.358616863683	-4.6264339814625	-9.64308311033805	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-2.30221569200866	-15.77169578985	-16.0115330268357	-15.5418831054422	-4.67039045633378	-9.77236612728301	-15.5068240947932	-5.31293450864572	-7.71708369178183	-15.3066313617125	-3.51792797901576	-15.9918760990034	-7.66384167050485	-16.0073485310372	-8.45043803239565	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-11.1874036265619	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-5.38434884193788	-15.545326509599	-6.6024411258407	-14.9918760990034	-14.9679467058127	-3.93237505674313	-8.88972307792117	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-8.7950862037831	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-8.03089914088187	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-15.7367190187677	-8.56291276165407	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-8.72797200792456
4115.3.lib29	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-2.0430257736746	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-13.1288965290092	-14.7387783901839	-12.2808996224543	-15.3457517402327	-15.1899789486325	-7.82146800381696	-8.12889652900921	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-9.83611477978137	-16.0073485310372	-13.8658621231754	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-4.88762835167984	-15.2019707283731	-15.2154571622267	-13.0571456169107	-13.5458091373666	-15.1763679683644	-14.4693662409167	-15.5415806599912	-14.9992953870234	-15.2445868230971	-17.4232964984145	-13.7347801728356	-10.0932726192785	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-10.0932726192785	-15.77169578985	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-3.31768241149597	-8.9589715275669	-14.2637337852733	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-12.4508246238966	-14.9918760990034	-14.9679467058127	-14.5837487864884	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-11.8658621231754	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-8.40643050453812	-5.2796478262448	-14.8275411901725	-15.0445648828126	-14.5659945590822	-7.22682294969847	-0.803366197441654	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-9.77839928192508	-16.4232964984145
