feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Campylobacter	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	Anaerococcus	Finegoldia	Peptoniphilus	Clostridioides	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	TM7x	Methylobacterium.Methylorubrum	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned	Pseudomonas
run07-Cah7-179	0	300	0	0	1070	53	79	91	0	16	0	0	0	3441	404	73	17	62	59	0	0	0	0	0	0	0	554	143	0	0	26	0	0	0	0	328	0	0	2	0	5	0	17	329	0	0	0	67	0	0	2	5	282	316	1967	259	425	564	0	0	792	36	0	0	959	48	35	127	16	70	46	23	68	0	0	0	4	469	0	19	0	39	45	1176	837	14	78	0	12	17	19	22	2	11	0	147	40	32	0	72	0	0	0	0	0	4915	0	26	0	4	0	365	5	0	0	9	0	0	46	0	0	0	4	0	0	0	398	0	81	17	0	200	0	0	2	4	212	0	395	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-180	4	687	0	0	1121	0	10	257	0	21	0	0	0	4730	1125	0	0	57	240	0	0	0	0	0	0	0	513	317	0	0	40	0	0	0	3	576	0	261	12	0	0	5	0	75	0	0	0	36	0	62	0	0	551	625	2792	35	607	336	2	0	426	6	0	0	813	27	35	0	11	58	18	4	43	0	0	0	41	376	0	14	0	250	73	368	1081	6	168	0	281	109	38	2	123	31	0	50	22	0	0	109	0	0	0	0	0	4268	0	5	0	0	107	843	26	0	0	4	0	1	30	0	0	3	0	0	2	0	90	0	0	0	0	0	71	0	2	0	320	2	727	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-181	9	220	4	0	733	0	0	0	2	0	122	0	17	7318	335	5	0	131	9	0	0	0	0	358	0	0	219	583	0	9	82	0	5	0	2	169	0	0	0	0	0	2	0	54	2	0	2	186	0	21	0	0	31	208	1118	122	1180	513	0	0	237	11	0	0	488	0	23	26	15	264	202	2	82	0	0	0	0	243	0	4	2	54	36	683	1299	0	73	0	28	68	21	10	105	0	4	92	30	116	10	74	0	0	8	0	0	3353	7	34	13	2	85	198	4	0	0	5	0	0	16	0	0	19	2	0	0	0	11	0	3	0	19	0	20	0	0	0	82	410	2	46	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-182	2	1429	6	0	1582	0	0	30	0	0	203	0	2	2077	23	0	0	4	2	0	0	0	0	0	0	0	63	0	0	0	5	0	0	0	0	2121	0	0	0	0	0	3	0	46	0	0	0	26	0	0	0	0	547	789	2900	195	478	484	0	0	580	0	0	0	825	213	9	229	52	32	0	22	296	2	0	52	0	303	0	6	2	0	154	30	110	15	60	0	0	5	0	0	8	0	0	2	0	0	0	0	0	0	42	0	0	2119	0	0	0	0	20	533	2	0	0	0	0	0	6	0	0	0	0	0	0	0	26	0	0	0	16	0	0	0	7	0	0	178	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-183	0	568	2	0	1523	0	11	21	0	0	175	192	0	5013	0	0	0	0	0	0	0	0	0	4	0	0	534	0	0	0	47	0	0	0	2	182	0	0	0	37	0	0	3	447	0	0	5	32	0	0	0	0	184	154	1651	353	1123	715	0	0	322	34	0	0	230	59	36	60	47	92	219	4	328	0	0	0	0	290	0	11	0	43	0	755	1303	11	89	4	54	10	29	0	17	2	0	198	28	0	14	12	0	0	0	0	0	3002	0	101	0	0	120	731	16	0	32	4	0	4	61	0	0	16	0	0	4	0	10	0	56	0	0	0	167	0	7	0	0	186	28	0	3	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-184	3	925	2	2	0	19	11	4	33	0	105	0	0	3561	79	21	0	36	89	274	0	178	0	170	0	0	178	136	0	4	27	21	13	0	27	366	0	301	3	0	0	0	15	78	0	8	0	346	77	357	64	22	216	75	936	50	604	235	9	0	211	11	0	4	206	69	37	51	15	45	30	7	219	0	0	11	28	127	0	50	2	193	0	102	1618	19	78	2	63	14	26	45	59	0	0	659	48	1094	34	80	3	0	626	0	0	2958	3	117	3	4	290	487	3	0	83	110	37	0	151	0	0	28	6	0	0	0	11	0	32	0	0	111	0	0	5	0	48	252	0	0	0	95	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	84
run07-Cah7-185	0	17	0	0	421	0	38	101	31	59	0	0	0	3745	484	85	22	0	120	0	0	0	0	0	0	0	598	120	0	350	93	0	0	0	3	438	8	250	16	0	0	0	0	174	0	0	0	0	0	76	7	0	62	389	1337	58	965	387	0	46	266	4	0	0	935	0	32	142	22	20	172	6	17	0	0	3	0	366	0	6	0	40	16	447	1624	15	35	0	72	41	100	3	93	18	8	57	7	65	0	85	0	0	0	9	0	3501	0	60	91	0	75	194	10	3	3	14	0	6	25	0	0	13	11	0	6	0	0	0	0	0	0	0	9	0	0	0	230	558	0	0	7	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-99	0	64	68	0	0	0	0	0	0	0	0	0	0	4915	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3	0	0	0	0	382	0	0	0	0	0	0	0	3	299	24	0	0	0	0	0	0	0	0	22	2171	0	0	0	0	0	0	0	0	365	515	0	0	0	0	0	0	0	699	58	0	0	0	438	0	0	0	0	1138	3328	44	0	22	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	9	75	0	0	0	2794	82	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
run03-143	320	1039	568	35	3822	0	0	8	0	0	191	0	0	5027	2	0	0	0	0	0	0	0	16	13	0	0	0	318	0	0	0	0	0	0	7	0	0	0	0	0	0	90	0	7455	124	0	43	0	0	0	0	36	0	6	4135	0	0	522	0	0	50	0	0	0	327	0	0	0	0	65	56	0	187	0	0	0	0	86	0	6	0	248	0	226	1112	0	59	0	0	0	0	0	0	0	0	0	7	0	117	0	0	0	0	0	0	1566	0	19	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	2	35	159	0	0	0	0	0	0	16	5	752	141	0	7	0	38	838	0	0	0	6	0	0	0	2	3	107	2	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	12	0	0	0	0	5
run04-146	22	1394	64	3	5658	0	0	9	0	0	228	0	0	2923	10	0	0	2	3	0	0	0	0	0	0	0	0	205	0	0	0	0	0	2	0	0	0	5	0	0	0	68	0	903	32	0	3	0	0	0	0	52	0	12	6227	0	0	559	2	0	98	0	0	0	454	5	0	0	0	180	178	0	283	0	0	0	8	111	0	22	0	389	10	101	999	0	93	0	0	0	0	0	0	3	0	0	13	0	264	0	0	0	0	0	0	2221	0	18	0	0	0	93	0	0	0	0	0	0	2	0	0	0	0	0	7	18	0	10	0	0	5	0	0	11	387	0	0	28	3	0	117	0	3	0	0	0	0	0	4	0	135	0	21	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	13	0	0	0	0	0	0	7
run02-123	35	1320	215	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	35	0	0	0	0	0	0	199	0	1433	6	0	32	0	0	0	0	11	0	0	1347	0	0	0	0	0	0	0	0	0	402	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	932	710	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	0	0	0	0	0	736	0	0	0	31	0	703	0	0	0	0	0	0	1128	3	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2831	0	0	0	215	0
run02-173	7	648	35	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	509	0	0	0	0	0	0	294	0	464	0	0	3	0	0	0	0	4	0	6	1196	0	0	0	0	0	0	0	0	0	855	97	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	745	636	765	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	817	0	0	0	13	0	260	0	2	0	0	0	0	488	28	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1044	0	0	0	198	4
run06-111	32	8	73	4	237	9	0	0	35	20	0	0	0	2246	133	214	0	24	156	0	0	0	0	0	0	0	279	0	0	0	18	0	2	0	6	0	0	0	0	0	0	0	0	3248	60	0	33	0	0	0	0	1476	272	3	904	395	226	359	0	0	56	8	0	4	229	18	9	75	0	72	2	21	281	0	0	0	21	238	0	6	4	0	0	0	2887	24	77	0	24	0	35	154	66	7	0	178	23	41	0	19	0	0	0	2	0	418	0	62	0	0	804	288	0	0	0	0	0	0	0	0	0	0	0	0	5	0	31	0	0	0	0	250	139	0	58	175	169	36	0	3803	88	674	0	0	2	0	0	247	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	69	0	28	4	0	0
run06-166	0	0	10	0	145	6	0	0	21	19	0	0	0	2128	135	99	0	35	172	0	0	0	0	0	0	0	206	5	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	850	4	0	0	0	0	0	0	73	277	5	969	311	239	573	0	2	76	5	0	9	208	16	14	72	0	47	2	12	315	0	0	0	19	138	0	3	3	2	0	0	1146	6	70	0	20	2	30	94	31	9	0	214	41	31	0	17	0	0	0	0	0	435	0	44	0	0	903	208	0	0	0	0	2	0	0	0	0	3	0	0	0	0	27	0	0	0	0	115	36	0	16	16	124	11	0	562	0	875	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0
4004.III.2.lib30	19	10	9	0	162	0	0	14	90	0	0	54	175	10182	865	184	2	99	465	0	0	0	0	0	0	0	1185	909	0	0	0	0	0	0	11	203	0	0	0	0	0	6	0	1659	23	0	6	23	0	0	0	720	76	33	1532	0	223	919	145	0	111	16	0	78	392	72	26	8	0	179	0	86	8426	12	2	0	49	182	0	0	0	190	0	296	3573	4	193	5	64	8	66	11	15	0	0	749	302	34	18	128	0	7	0	0	0	4035	0	18	39	0	9	97	0	3	0	95	0	12	7	0	3	11	32	0	0	0	233	0	0	0	0	711	0	0	285	83	0	0	1122	4606	743	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7
4004.V.3.lib30	0	13	0	0	44	0	0	5	37	0	0	6	95	3977	261	43	3	36	109	0	0	0	0	0	0	0	323	255	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	274	3	0	2	6	0	0	0	264	23	8	479	6	94	320	59	0	29	11	0	10	148	22	9	1	0	52	0	37	1811	4	2	0	14	88	0	2	0	38	0	90	1129	0	85	3	28	0	27	9	18	5	0	748	146	23	13	72	0	0	0	2	0	1862	0	13	7	0	11	65	0	0	0	19	0	4	0	0	0	2	10	0	0	0	78	0	0	0	0	539	0	0	251	28	0	0	283	964	253	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4004.VI.4.lib30	20	19	7	0	119	0	0	6	55	0	0	27	74	1668	157	22	0	16	51	0	0	0	0	0	0	0	168	123	0	0	0	0	0	0	7	68	0	0	0	0	0	0	0	497	9	0	0	5	0	0	3	207	31	11	504	0	112	319	40	0	47	2	0	12	82	12	6	5	0	38	0	27	1575	5	2	0	5	103	0	2	0	44	0	98	852	4	49	0	15	0	16	12	7	0	0	389	55	17	11	54	0	0	0	0	0	1308	0	5	8	0	14	29	0	0	0	31	0	12	4	0	0	5	9	0	0	0	91	0	0	0	0	296	0	0	118	27	0	0	197	576	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4011.3.rerun.lib32	261	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	11876	0	0	0	0	0	0	0	0	0	7	340	0	0	6	0	0	121	0	0	0	62	0	15	151	0	0	0	0	218	0	0	0	0	0	0	0	0	0	25	0	279	0	0	0	0	4	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616	0	0	0	36	0	0	0	0	0	12869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20689	15187	0	0	0	0	0
4011.4.rerun.lib32	234	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	4517	5	0	0	0	0	0	0	0	18	0	153	0	0	18	36	18	11	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	62	0	22	83	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1529	0	0	0	0	0	0	0	0	0	8393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	10023	6804	0	0	0	0	0
4011.III.2.lib30	29	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	704	2	0	0	0	0	0	0	0	7	0	8	0	0	2	0	0	4	0	0	0	0	0	0	3	0	0	0	0	30	0	0	0	0	0	0	0	0	9	7	0	24	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	0	5	0	0	0	0	0	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5232	3246	0	0	0	0	0
4029.2.lib29	5	0	3	0	5	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	112	5	0	0	0	0	0	0	0	0	2	62	0	0	0	0	0	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	14	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	18	28539	52	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	628	0	0	0	0	0
4029.3.lib29	12	14	23	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	4	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	18098	45	0	0	0	0	0	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	198	0	0	0	0	12
4029.4.lib29	24	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	24	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	45817	177	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	33	0	0	0	0	2	0	0	408	0	0	0	0	27
4034.2.lib29	0	10	0	0	178	0	17	0	0	0	0	0	0	3705	55	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	2	491	169	2265	985	196	521	0	0	160	62	0	0	297	236	58	8	0	73	10	8	615	0	0	0	45	165	0	0	0	159	27	524	772	0	94	0	24	40	0	0	3	0	0	2	15	3	0	12	0	0	0	0	0	4667	0	33	0	0	0	1622	0	0	0	7	0	0	0	0	0	0	0	0	0	0	332	0	8	0	0	1311	11	29	0	0	0	0	28	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	953	0	0	0	0	0
4034.3.lib29	0	7	0	0	71	0	11	0	0	0	0	0	0	3761	32	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	38	2	0	0	0	0	0	0	0	445	74	2086	628	194	414	0	0	118	61	0	0	227	84	44	0	0	55	14	23	454	0	0	0	24	100	0	0	0	120	19	304	602	0	62	0	15	11	0	0	5	0	0	0	28	9	0	5	0	0	0	0	0	3044	0	41	0	0	0	1466	0	0	0	7	0	0	5	0	0	0	0	0	0	0	198	0	10	0	0	554	0	10	3	0	0	0	17	2	0	38	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	559	0	0	0	0	0
4034.4.lib29	0	4	0	0	67	0	17	0	0	0	0	0	0	7500	190	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	493	59	1395	571	174	585	0	0	141	57	0	4	291	88	43	5	0	61	8	12	569	0	0	0	25	56	0	0	0	112	17	210	590	0	83	0	40	71	0	0	7	0	0	0	37	0	0	0	0	0	0	0	0	3633	0	71	0	0	0	1866	0	7	0	18	0	0	6	0	0	0	0	0	0	0	185	0	8	0	0	647	2	25	2	0	0	0	38	0	7	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	508	0	0	0	0	2
4041.2.lib29	0	988	0	0	516	0	0	8	0	0	0	0	0	2830	0	0	0	0	74	0	0	0	0	0	0	0	1009	104	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	90	0	0	2	134	0	28	52	0	550	0	1720	0	409	221	17	0	0	15	0	2	61	51	0	0	68	25	0	10	103	5	114	0	33	0	0	38	95	105	0	9	1261	10	61	0	18	13	0	13	9	11	0	29	32	84	0	52	0	2	299	0	6	3057	0	65	17	0	49	953	0	25	4	8	0	0	103	0	0	5	2	0	0	0	0	0	0	0	1266	280	0	0	0	0	25	0	111	0	27	61	3	0	0	0	0	262	0	0	0	0	0	0	21	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0
4041.3.lib29	0	719	0	0	642	0	0	6	0	0	0	0	0	1939	0	0	0	0	64	0	0	0	0	0	0	0	773	64	0	0	0	0	0	0	0	11	0	0	13	5	0	0	0	68	0	3	2	110	0	23	44	5	808	0	1229	0	396	261	22	0	0	19	0	0	69	50	0	0	64	34	0	8	90	5	127	0	26	0	0	35	97	111	0	4	1149	6	68	0	10	4	0	5	4	2	0	25	40	58	0	19	0	0	389	0	7	2118	0	41	13	0	42	551	0	20	4	11	0	0	40	0	14	8	0	0	1	0	0	0	0	0	855	168	0	0	0	0	9	0	77	0	20	46	0	0	0	0	0	334	0	0	0	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	3	0	66	0	0	0	0	0	0
4041.4.lib29	0	1028	0	0	551	0	0	5	0	0	0	0	0	4676	0	0	0	0	124	0	0	0	0	0	0	0	1605	194	0	0	0	0	0	0	2	16	0	0	0	7	0	0	0	110	0	9	3	140	0	23	80	0	1172	0	2390	0	585	389	43	0	0	20	0	5	140	111	0	0	122	44	0	19	146	4	197	0	55	0	0	53	159	145	0	6	1510	9	109	0	0	26	5	28	3	8	0	39	83	99	0	48	0	0	433	0	0	3563	0	98	13	0	74	921	0	41	2	13	8	0	92	0	27	6	0	0	0	0	0	0	0	0	2339	517	0	0	0	0	17	0	222	0	18	74	0	0	0	0	0	331	0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	105	0	0	0	0	0	2
4061.2.lib29	0	15	0	0	0	0	0	50	0	0	0	0	0	7193	0	0	0	0	0	0	0	0	0	0	0	0	50	332	0	0	0	0	0	0	112	0	0	0	0	0	0	24	0	240	38	0	33	0	0	0	0	1192	0	7	46	0	0	56	58	0	0	0	0	530	1181	0	0	0	0	567	43	0	83	0	0	0	0	0	0	0	0	0	3274	4819	479	0	112	0	0	10	24	0	0	0	0	10	0	0	0	9	0	3	0	0	0	305	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	301	22	0	112	0	7381	57	0	0	0	0	0	0	37	0	0	0	3	0	0	0	0	6	4	0	0	0	0	0	0	0	47	0	0	0	0	0	495	0	0	0	0	0	0
4061.3.lib29	0	31	0	0	0	0	0	58	0	0	0	0	0	10166	0	0	0	0	0	0	0	0	0	0	0	0	125	450	0	0	0	0	0	0	47	0	0	0	0	0	0	20	0	133	35	0	25	0	0	0	0	290	0	10	110	0	0	25	268	0	0	0	0	1111	3957	0	0	0	0	590	168	0	382	8	0	0	0	0	0	0	0	0	1688	3899	1544	0	113	0	2	50	89	0	9	0	0	23	0	0	0	18	0	16	0	7	0	434	0	102	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	754	13	0	174	0	6074	23	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	7	3	0	0	0	6	0	0	0	180	0	0	0	0	0	539	0	0	0	0	0	0
4061.4.lib29	0	21	0	0	0	0	0	108	0	0	0	0	0	18143	0	0	0	0	0	0	0	0	0	0	0	0	72	810	0	0	0	0	0	0	28	0	0	0	0	0	0	18	0	107	0	0	0	0	0	0	0	73	0	15	121	0	0	22	437	0	0	0	0	1703	6624	0	0	0	17	448	165	0	438	15	0	0	0	0	0	0	0	0	1323	3301	1521	0	153	0	5	55	96	0	0	0	0	24	0	0	0	28	0	10	0	9	0	354	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	610	22	0	169	0	7271	18	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	18	4	0	0	0	8	0	0	0	256	0	0	0	0	0	355	0	0	0	0	0	0
